VariationID,first_date,first_bucket,latest_date,latest_bucket,years_to_reclassification,transition
260406,2017-02-06,LB,2026-01-28,B,8.974674880219029,LB_to_B
260415,2017-06-28,LB,2026-01-24,B,8.574948665297741,LB_to_B
260479,2021-08-31,LB,2026-01-24,B,4.399726214921286,LB_to_B
260480,2017-06-28,LB,2026-02-04,B,8.605065023956195,LB_to_B
260486,2021-05-04,LB,2026-02-02,B,4.7501711156741955,LB_to_B
260527,2021-09-27,LB,2026-02-02,B,4.350444900752909,LB_to_B
260532,2016-12-01,LB,2026-03-01,B,9.245722108145106,LB_to_B
261769,2021-04-08,LB,2026-01-26,B,4.802190280629706,LB_to_B
261840,2021-11-27,LB,2026-01-18,B,4.142368240930869,LB_to_B
261861,2018-08-06,LB,2026-01-24,B,7.468856947296373,LB_to_B
262699,2017-10-27,LB,2026-01-28,B,8.254620123203285,LB_to_B
262700,2017-07-17,LB,2026-01-20,B,8.511978097193703,LB_to_B
262703,2017-02-06,LB,2026-01-20,B,8.952772073921972,LB_to_B
262707,2017-02-06,LB,2026-01-20,B,8.952772073921972,LB_to_B
262708,2016-02-05,LB,2026-01-31,B,9.987679671457906,LB_to_B
262739,2015-03-03,B,2017-04-27,LB,2.1519507186858315,B_to_LB
262743,2020-10-07,LB,2026-01-19,B,5.284052019164956,LB_to_B
262752,2017-05-04,LB,2026-02-01,B,8.747433264887064,LB_to_B
262842,2018-05-24,LB,2025-12-06,B,7.537303216974675,LB_to_B
262844,2023-10-01,LB,2026-02-01,B,2.3381245722108144,LB_to_B
262845,2020-12-26,LB,2026-01-14,B,5.0513347022587265,LB_to_B
262846,2021-08-04,LB,2025-12-03,B,4.331279945242985,LB_to_B
262848,2020-12-26,LB,2026-01-14,B,5.0513347022587265,LB_to_B
262852,2021-10-03,LB,2026-01-06,B,4.26009582477755,LB_to_B
262853,2020-12-26,LB,2026-01-14,B,5.0513347022587265,LB_to_B
262855,2020-11-02,LB,2026-02-01,B,5.248459958932238,LB_to_B
262856,2021-05-19,LB,2026-01-18,B,4.6680355920602326,LB_to_B
262857,2021-07-26,LB,2026-02-01,B,4.520191649555099,LB_to_B
262858,2021-11-09,LB,2026-01-12,B,4.175222450376454,LB_to_B
262929,2018-01-12,LB,2026-01-22,B,8.02737850787132,LB_to_B
265300,2021-11-29,LP,2025-05-28,P,3.4934976043805612,LP_to_P
266105,2019-09-26,LP,2021-04-29,P,1.5906913073237507,LP_to_P
279885,2023-02-09,P,2025-10-22,LP,2.6995208761122518,P_to_LP
280859,2016-09-09,P,2024-04-05,LP,7.57015742642026,P_to_LP
282257,2015-08-12,P,2025-10-05,LP,10.149212867898699,P_to_LP
282259,2015-08-11,P,2025-06-20,LP,9.859000684462696,P_to_LP
283796,2015-10-08,LB,2026-01-21,B,10.288843258042437,LB_to_B
285623,2015-01-01,LP,2025-11-05,P,10.844626967830253,LP_to_P
285948,2016-02-05,P,2025-12-22,LP,9.878165639972622,P_to_LP
286936,2016-03-16,P,2023-12-12,LP,7.73990417522245,P_to_LP
287096,2017-05-04,LB,2026-01-15,B,8.700889801505818,LB_to_B
287112,2016-03-23,LB,2026-01-23,B,9.83709787816564,LB_to_B
296911,2018-01-12,LB,2026-01-26,B,8.038329911019849,LB_to_B
297786,2018-01-13,VUS,2024-08-15,LB,6.587268993839836,VUS_to_LB
297819,2018-01-12,LB,2026-02-02,B,8.057494866529774,LB_to_B
297825,2018-01-12,LB,2025-11-18,B,7.8494182067077345,LB_to_B
310629,2019-08-28,LB,2026-02-04,B,6.439425051334703,LB_to_B
310635,2018-01-12,VUS,2021-10-14,LB,3.753593429158111,VUS_to_LB
319213,2018-01-13,VUS,2020-06-05,LB,2.3928815879534566,VUS_to_LB
319216,2016-12-12,LB,2026-01-26,B,9.122518822724162,LB_to_B
319225,2018-01-12,LB,2026-01-19,B,8.019164955509925,LB_to_B
319233,2018-01-12,B,2019-10-07,LB,1.73305954825462,B_to_LB
322486,2018-01-12,LB,2026-01-26,B,8.038329911019849,LB_to_B
331837,2018-01-13,VUS,2024-07-25,LB,6.529774127310062,VUS_to_LB
343359,2018-01-13,LB,2021-05-26,B,3.3648186173853527,LB_to_B
343369,2018-01-13,LB,2018-06-28,B,0.4544832306639288,LB_to_B
348737,2018-01-13,LB,2026-01-17,B,8.010951403148528,LB_to_B
348740,2018-01-12,LB,2026-01-04,B,7.9780971937029435,LB_to_B
348746,2018-01-13,LB,2026-01-20,B,8.019164955509925,LB_to_B
348755,2018-01-13,LB,2025-12-29,B,7.958932238193018,LB_to_B
348758,2018-01-13,B,2021-08-24,LB,3.6112251882272415,B_to_LB
363933,2018-01-13,B,2018-01-13,LB,0.0,B_to_LB
374210,2014-01-29,P,2023-10-04,LP,9.678302532511978,P_to_LP
379927,2015-06-23,P,2024-11-07,LP,9.377138945927447,P_to_LP
380472,2021-08-25,LB,2025-12-01,B,4.268309377138946,LB_to_B
389097,2016-08-30,LB,2026-01-13,B,9.371663244353183,LB_to_B
390374,2016-11-02,LB,2026-01-14,B,9.19917864476386,LB_to_B
391224,2016-12-01,LB,2026-02-01,B,9.169062286105408,LB_to_B
406250,2016-07-11,P,2025-11-21,LP,9.363449691991786,P_to_LP
406251,2021-06-16,P,2024-04-05,LP,2.8035592060232717,P_to_LP
418123,2018-06-13,LP,2026-01-14,P,7.5893223819301845,LP_to_P
420349,2016-01-08,LB,2025-07-09,B,9.500342231348391,LB_to_B
420952,2016-04-15,VUS,2024-09-01,LB,8.380561259411362,VUS_to_LB
423910,2017-09-22,P,2022-04-11,LP,4.550308008213553,P_to_LP
427865,2017-05-09,P,2024-07-01,LP,7.145790554414784,P_to_LP
432560,2017-06-01,LP,2022-02-16,VUS,4.7118412046543465,LP_to_VUS
436677,2016-10-18,LB,2026-01-27,B,9.27583846680356,LB_to_B
438223,2015-01-01,VUS,2026-02-11,P,11.1129363449692,VUS_to_P
446633,2017-06-01,P,2026-01-20,LP,8.63791923340178,P_to_LP
446635,2017-06-01,P,2024-03-13,LP,6.781656399726215,P_to_LP
446636,2017-06-01,P,2022-11-08,LP,5.437371663244353,P_to_LP
446638,2017-06-01,P,2025-05-13,LP,7.94798083504449,P_to_LP
446639,2017-06-01,P,2024-04-18,LP,6.880219028062971,P_to_LP
446647,2017-06-01,LP,2025-04-22,VUS,7.8904859685147155,LP_to_VUS
449860,2017-02-27,LP,2024-01-06,P,6.855578370978781,LP_to_P
450433,2019-08-10,P,2025-12-30,LP,6.3901437371663246,P_to_LP
452628,2016-11-18,P,2024-10-24,LP,7.931553730321697,P_to_LP
461780,2018-10-04,LB,2024-07-24,VUS,5.804243668720055,LB_to_VUS
462708,2018-01-12,LB,2026-01-24,B,8.032854209445585,LB_to_B
462717,2018-01-12,LB,2026-01-27,B,8.041067761806982,LB_to_B
462720,2018-06-01,LB,2026-01-14,B,7.62217659137577,LB_to_B
462725,2018-09-15,P,2021-07-08,LP,2.811772758384668,P_to_LP
473056,2019-07-26,LB,2025-12-08,B,6.3709787816564,LB_to_B
473063,2017-06-28,LB,2026-02-01,B,8.596851471594798,LB_to_B
473078,2022-01-06,LB,2026-01-26,B,4.054757015742642,LB_to_B
473083,2022-02-02,LB,2026-02-04,B,4.005475701574264,LB_to_B
473087,2020-07-29,LB,2026-01-02,B,5.429158110882957,LB_to_B
474444,2020-06-01,LB,2026-01-02,B,5.587953456536619,LB_to_B
489039,2017-08-07,P,2024-08-13,LP,7.017111567419575,P_to_LP
489261,2017-12-21,LP,2025-03-31,P,7.274469541409993,LP_to_P
490177,2018-02-14,P,2022-04-21,LP,4.180698151950718,P_to_LP
490178,2018-02-14,P,2025-12-13,VUS,7.827515400410678,P_to_VUS
490180,2018-02-14,P,2024-05-14,VUS,6.245037645448323,P_to_VUS
493120,2017-11-01,VUS,2024-07-10,LB,6.6885694729637235,VUS_to_LB
499126,2016-12-07,LB,2026-01-23,B,9.127994524298426,LB_to_B
499565,2016-12-29,P,2021-08-16,LP,4.629705681040384,P_to_LP
500336,2017-02-20,LB,2026-02-02,B,8.950034223134839,LB_to_B
500897,2017-03-16,P,2023-01-16,LP,5.83709787816564,P_to_LP
502508,2017-06-20,VUS,2024-05-01,LB,6.863791923340178,VUS_to_LB
503613,2014-03-21,P,2023-07-11,LP,9.305954825462011,P_to_LP
504139,2018-01-23,LP,2024-09-30,P,6.685831622176591,LP_to_P
516545,2018-02-06,LB,2026-02-01,B,7.98631074606434,LB_to_B
523768,2018-12-04,LP,2025-06-03,P,6.496919917864476,LP_to_P
530905,2021-09-30,LP,2025-08-18,P,3.8822724161533197,LP_to_P
530910,2021-07-20,LB,2026-01-26,B,4.520191649555099,LB_to_B
540275,2019-03-26,LB,2025-12-22,B,6.743326488706366,LB_to_B
541404,2020-09-08,LB,2025-12-23,B,5.28952772073922,LB_to_B
541405,2021-08-11,LB,2026-01-14,B,4.427104722792608,LB_to_B
541406,2019-04-05,LB,2025-12-29,B,6.7351129363449695,LB_to_B
545537,2018-06-18,P,2022-10-23,LP,4.347707049965777,P_to_LP
546034,2018-05-17,LP,2026-01-13,P,7.660506502395619,LP_to_P
546716,2012-01-01,P,2017-12-01,LP,5.916495550992471,P_to_LP
546718,2017-11-01,LP,2020-01-09,P,2.187542778918549,LP_to_P
560465,2016-09-01,P,2022-08-31,VUS,5.9958932238193015,P_to_VUS
562354,2018-09-16,LP,2024-05-07,VUS,5.639972621492129,LP_to_VUS
562365,2014-08-09,P,2018-09-16,LP,4.1040383299110195,P_to_LP
562366,2018-09-16,LP,2025-09-02,P,6.962354551676934,LP_to_P
562401,2018-09-16,LP,2025-09-02,P,6.962354551676934,LP_to_P
562444,2018-09-16,LP,2025-11-20,VUS,7.17864476386037,LP_to_VUS
569863,2016-10-03,VUS,2024-09-11,LB,7.939767282683094,VUS_to_LB
570632,2021-02-24,P,2022-09-09,LP,1.538672142368241,P_to_LP
571434,2024-04-03,LP,2024-10-16,P,0.5366187542778919,LP_to_P
571559,2022-04-08,LP,2025-06-17,P,3.19233401779603,LP_to_P
571715,2024-03-19,LP,2025-12-23,P,1.7631759069130732,LP_to_P
579608,2017-09-07,P,2024-05-16,LP,6.6885694729637235,P_to_LP
591254,2018-09-16,VUS,2025-03-10,P,6.480492813141684,VUS_to_P
591346,2018-09-16,VUS,2023-01-31,P,4.375085557837098,VUS_to_P
591393,2018-09-16,VUS,2025-12-20,P,7.260780287474333,VUS_to_P
591445,2018-09-16,VUS,2023-06-13,LP,4.739219712525667,VUS_to_LP
591520,2018-09-16,VUS,2023-07-21,P,4.843258042436688,VUS_to_P
591737,2018-09-16,VUS,2021-06-30,P,2.7871321013004793,VUS_to_P
591751,2018-09-16,VUS,2024-08-05,P,5.886379192334018,VUS_to_P
591805,2018-09-16,VUS,2019-09-15,P,0.9965776865160849,VUS_to_P
591885,2018-09-16,VUS,2020-12-04,P,2.217659137577002,VUS_to_P
591958,2018-09-16,VUS,2023-06-28,P,4.780287474332649,VUS_to_P
591983,2018-09-16,VUS,2023-01-23,P,4.353182751540041,VUS_to_P
593682,2017-08-15,LB,2026-01-02,B,8.383299110198495,LB_to_B
594813,2017-11-02,P,2025-10-03,LP,7.917864476386037,P_to_LP
596144,2018-02-13,P,2024-04-27,LP,6.201232032854209,P_to_LP
596155,2018-02-26,VUS,2019-02-27,LB,1.002053388090349,VUS_to_LB
596520,2018-03-15,P,2025-11-29,LP,7.709787816563997,P_to_LP
597322,2018-05-25,P,2024-05-09,LP,5.9575633127994525,P_to_LP
620438,2022-04-25,LP,2025-09-15,P,3.3921971252566734,LP_to_P
631691,2022-04-11,LP,2025-02-10,P,2.836413415468857,LP_to_P
632439,2019-02-04,LP,2026-04-15,P,7.19233401779603,LP_to_P
635017,2018-06-15,LP,2024-06-10,P,5.987679671457905,LP_to_P
635021,2018-06-15,LP,2024-08-08,P,6.1492128678987,LP_to_P
635030,2018-06-15,LP,2020-10-01,P,2.297056810403833,LP_to_P
635087,2018-06-15,LP,2024-10-04,P,6.30527036276523,LP_to_P
636007,2018-04-01,LP,2022-04-29,P,4.076659822039699,LP_to_P
640372,2022-07-13,LP,2025-12-14,P,3.4223134839151266,LP_to_P
642294,2024-05-06,LP,2026-01-13,P,1.6892539356605065,LP_to_P
651557,2019-01-01,P,2024-07-10,LP,5.522245037645448,P_to_LP
659046,2019-05-28,LP,2026-01-12,P,6.628336755646817,LP_to_P
660069,2023-12-30,P,2024-05-15,LP,0.3750855578370979,P_to_LP
664390,2023-01-20,P,2025-03-22,LP,2.1683778234086244,P_to_LP
664921,2022-02-03,P,2024-03-25,LP,2.138261464750171,P_to_LP
665874,2024-06-04,LP,2024-08-12,P,0.188911704312115,LP_to_P
665875,2022-06-08,LP,2024-05-05,P,1.9082819986310746,LP_to_P
675894,2018-06-16,LB,2019-11-19,B,1.4264202600958247,LB_to_B
680284,2018-03-19,LB,2026-01-20,B,7.841204654346338,LB_to_B
682507,2018-04-30,LB,2026-01-27,B,7.745379876796714,LB_to_B
690376,2018-12-14,LP,2024-01-27,P,5.119780971937029,LP_to_P
695227,2020-04-17,VUS,2025-11-25,LB,5.607118412046543,VUS_to_LB
695242,2020-04-24,VUS,2026-01-16,LB,5.730321697467488,VUS_to_LB
695447,2016-12-12,LB,2026-01-28,B,9.127994524298426,LB_to_B
695463,2020-03-10,VUS,2026-01-24,LB,5.87542778918549,VUS_to_LB
695505,2021-07-15,LB,2026-01-22,B,4.522929500342231,LB_to_B
695588,2020-02-13,VUS,2025-12-08,LB,5.817932922655715,VUS_to_LB
695953,2020-04-17,VUS,2026-01-26,LB,5.776865160848733,VUS_to_LB
696023,2019-12-27,VUS,2025-12-17,LB,5.973990417522245,VUS_to_LB
696787,2019-08-28,LB,2026-01-28,B,6.420260095824777,LB_to_B
697059,2021-10-21,LB,2025-09-04,B,3.871321013004791,LB_to_B
697095,2019-04-04,LB,2025-06-18,B,6.206707734428473,LB_to_B
698017,2020-04-17,VUS,2023-11-10,LB,3.564681724845996,VUS_to_LB
698258,2020-01-17,LB,2026-01-28,B,6.031485284052019,LB_to_B
698312,2018-01-12,LB,2026-01-05,B,7.9808350444900755,LB_to_B
698454,2020-04-24,VUS,2026-01-28,LB,5.763175906913073,VUS_to_LB
699371,2020-04-17,VUS,2026-01-05,LB,5.71937029431896,VUS_to_LB
699782,2021-06-24,LB,2026-01-28,B,4.596851471594798,LB_to_B
699828,2020-01-24,VUS,2026-01-19,B,5.987679671457905,VUS_to_B
700407,2019-09-19,LB,2026-01-20,B,6.338124572210814,LB_to_B
700855,2020-02-13,VUS,2023-10-18,LB,3.676933607118412,VUS_to_LB
700959,2022-03-16,LB,2025-01-06,B,2.811772758384668,LB_to_B
701110,2020-04-17,VUS,2024-06-04,LB,4.131416837782341,VUS_to_LB
701211,2020-02-13,VUS,2024-09-15,LB,4.588637919233402,VUS_to_LB
701465,2020-03-11,VUS,2026-02-01,B,5.894592744695414,VUS_to_B
701489,2020-09-10,VUS,2025-12-20,LB,5.27583846680356,VUS_to_LB
702137,2020-01-24,VUS,2024-12-12,B,4.884325804243669,VUS_to_B
702695,2020-08-16,VUS,2025-08-02,LB,4.960985626283367,VUS_to_LB
703352,2021-07-23,LB,2026-01-25,B,4.509240246406571,LB_to_B
704313,2020-03-11,VUS,2025-03-20,LB,5.023956194387406,VUS_to_LB
705069,2020-04-17,VUS,2025-07-29,LB,5.281314168377824,VUS_to_LB
706278,2020-01-24,VUS,2025-10-30,LB,5.765913757700205,VUS_to_LB
707249,2018-05-01,LB,2026-01-19,B,7.7207392197125255,LB_to_B
707349,2023-11-14,LB,2026-01-22,B,2.190280629705681,LB_to_B
707449,2026-02-01,B,2026-03-01,LB,0.07665982203969883,B_to_LB
728373,2021-11-23,LB,2025-09-13,B,3.805612594113621,LB_to_B
757075,2020-01-24,VUS,2022-11-01,LB,2.7707049965776864,VUS_to_LB
767282,2022-04-06,LB,2025-12-13,B,3.6878850102669403,LB_to_B
771067,2021-11-12,LB,2026-02-01,B,4.2217659137577,LB_to_B
772990,2021-09-20,LB,2026-01-05,B,4.292950034223135,LB_to_B
774996,2021-10-14,LB,2026-01-13,B,4.249144421629021,LB_to_B
779006,2022-10-27,LB,2026-01-27,B,3.252566735112936,LB_to_B
779720,2022-03-18,LB,2025-11-24,B,3.6878850102669403,LB_to_B
784911,2018-01-13,LB,2025-09-25,B,7.698836413415469,LB_to_B
788222,2020-01-24,VUS,2025-09-08,LB,5.623545516769336,VUS_to_LB
800830,2019-08-25,LP,2024-03-17,VUS,4.561259411362081,LP_to_VUS
800889,2019-09-26,LP,2024-01-01,P,4.265571526351814,LP_to_P
800952,2019-09-26,LP,2022-07-26,VUS,2.830937713894593,LP_to_VUS
802068,2019-05-28,P,2024-03-26,LP,4.829568788501026,P_to_LP
804466,2019-06-20,LP,2024-10-24,P,5.347022587268994,LP_to_P
812120,2019-02-01,P,2024-05-02,LP,5.248459958932238,P_to_LP
813158,2019-05-01,LP,2020-01-09,P,0.6926762491444216,LP_to_P
813995,2018-12-03,LP,2023-11-23,P,4.971937029431896,LP_to_P
817139,2021-06-01,LP,2022-08-09,P,1.1882272416153319,LP_to_P
817180,2018-08-30,LP,2022-12-30,P,4.334017796030117,LP_to_P
817418,2019-03-02,LP,2025-06-20,P,6.3025325119780975,LP_to_P
817646,2018-12-20,LP,2024-03-17,P,5.240246406570842,LP_to_P
829993,2019-07-19,LP,2024-03-21,P,4.673511293634497,LP_to_P
830333,2017-09-03,LP,2025-12-06,P,8.257357973990418,LP_to_P
834292,2024-02-12,LP,2025-07-07,P,1.3990417522245038,LP_to_P
838041,2021-08-31,LP,2023-04-14,P,1.6180698151950719,LP_to_P
842853,2023-11-19,P,2025-05-27,LP,1.5195071868583163,P_to_LP
843406,2021-07-10,P,2025-02-11,LP,3.592060232717317,P_to_LP
848273,2018-08-02,P,2024-05-06,LP,5.760438056125941,P_to_LP
853168,2024-08-07,LB,2026-01-14,VUS,1.4373716632443532,LB_to_VUS
855145,2020-10-23,P,2025-06-09,LP,4.6269678302532515,P_to_LP
858111,2018-01-30,LP,2024-04-25,P,6.234086242299795,LP_to_P
862715,2023-11-21,P,2024-05-22,LP,0.5010266940451745,P_to_LP
862736,2021-02-19,VUS,2025-04-28,LB,4.186173853524983,VUS_to_LB
863845,2019-10-14,P,2024-10-23,LP,5.026694045174538,P_to_LP
866339,2019-04-29,LP,2025-08-28,P,6.33264887063655,LP_to_P
866450,2017-08-04,LP,2023-12-27,P,6.395619438740589,LP_to_P
866808,2018-08-22,LP,2025-12-28,P,7.351129363449692,LP_to_P
866922,2017-12-29,VUS,2025-05-15,LP,7.3757700205338805,VUS_to_LP
871060,2018-05-01,P,2024-11-03,LP,6.510609171800137,P_to_LP
872596,2019-08-01,P,2023-03-31,LP,3.6632443531827517,P_to_LP
889768,2018-01-12,B,2021-03-05,LB,3.143052703627652,B_to_LB
901542,2018-01-13,LB,2025-11-09,B,7.822039698836414,LB_to_B
931715,2019-08-12,VUS,2023-10-27,LP,4.20807665982204,VUS_to_LP
931964,2016-01-01,LP,2025-07-30,P,9.57700205338809,LP_to_P
934697,2024-03-12,LP,2025-03-17,P,1.0130047912388775,LP_to_P
936828,2024-01-05,LP,2026-02-02,P,2.078028747433265,LP_to_P
941423,2021-02-11,LP,2025-12-22,P,4.85968514715948,LP_to_P
942614,2019-06-13,P,2023-02-22,LP,3.696098562628337,P_to_LP
943026,2020-07-09,P,2024-01-08,LP,3.4989733059548254,P_to_LP
945143,2019-01-01,LB,2025-01-06,VUS,6.015058179329227,LB_to_VUS
948049,2019-08-03,P,2025-12-30,LP,6.409308692676249,P_to_LP
949269,2022-06-04,P,2022-09-20,LP,0.29568788501026694,P_to_LP
949732,2025-05-15,LP,2025-06-12,P,0.07665982203969883,LP_to_P
952801,2022-07-13,LP,2024-10-19,P,2.269678302532512,LP_to_P
955127,2019-10-04,P,2023-09-26,LP,3.978097193702943,P_to_LP
956518,2021-07-22,LP,2025-09-07,P,4.128678986995209,LP_to_P
956880,2024-04-16,LP,2025-03-31,P,0.9555099247091033,LP_to_P
957911,2020-02-14,P,2022-08-08,LP,2.4804928131416837,P_to_LP
958391,2023-06-13,LP,2025-07-30,P,2.130047912388775,LP_to_P
958511,2019-11-11,P,2024-03-18,LP,4.350444900752909,P_to_LP
958988,2019-10-09,P,2025-08-31,LP,5.894592744695414,P_to_LP
961687,2024-06-11,LP,2025-11-16,P,1.431895961670089,LP_to_P
961965,2019-09-12,P,2025-05-01,LP,5.634496919917864,P_to_LP
963842,2019-09-24,P,2021-07-30,LP,1.8480492813141685,P_to_LP
966688,2021-08-13,VUS,2024-08-23,LB,3.028062970568104,VUS_to_LB
969581,2019-01-01,LB,2025-01-06,VUS,6.015058179329227,LB_to_VUS
969829,2020-07-17,LB,2023-07-17,VUS,2.9979466119096507,LB_to_VUS
969960,2019-11-15,P,2023-02-09,LP,3.2361396303901437,P_to_LP
971548,2021-12-23,LP,2024-11-11,P,2.8856947296372346,LP_to_P
975662,2019-01-01,LB,2023-10-05,VUS,4.758384668035592,LB_to_VUS
975663,2019-01-01,LB,2024-06-05,VUS,5.426420260095825,LB_to_VUS
975664,2019-01-01,LB,2025-08-01,VUS,6.581793292265571,LB_to_VUS
988123,2018-03-02,LP,2023-04-01,P,5.08145106091718,LP_to_P
988210,2018-05-30,VUS,2025-12-14,LB,7.542778918548939,VUS_to_LB
988264,2018-02-21,LP,2023-10-03,P,5.6125941136208075,LP_to_P
990685,2020-04-17,VUS,2025-12-29,LB,5.700205338809035,VUS_to_LB
990688,2020-04-17,VUS,2026-02-02,LB,5.796030116358659,VUS_to_LB
991015,2020-07-30,VUS,2025-10-04,LB,5.1800136892539355,VUS_to_LB
991017,2020-11-11,VUS,2023-05-23,LB,2.5270362765229293,VUS_to_LB
991018,2020-04-24,VUS,2025-09-28,LB,5.429158110882957,VUS_to_LB
991020,2020-04-24,VUS,2024-03-05,LB,3.863107460643395,VUS_to_LB
991025,2020-08-13,VUS,2025-10-24,LB,5.196440793976728,VUS_to_LB
991337,2020-08-14,VUS,2024-05-22,LB,3.7700205338809036,VUS_to_LB
991338,2020-04-17,VUS,2026-01-26,LB,5.776865160848733,VUS_to_LB
991342,2020-04-17,VUS,2022-04-09,LB,1.9767282683093772,VUS_to_LB
991678,2020-04-17,VUS,2024-01-28,LB,3.780971937029432,VUS_to_LB
992036,2020-04-24,VUS,2023-09-08,LB,3.373032169746749,VUS_to_LB
992040,2020-04-24,VUS,2025-01-15,LB,4.728268309377139,VUS_to_LB
992041,2020-09-21,VUS,2026-01-12,LB,5.308692676249144,VUS_to_LB
992046,2020-04-24,VUS,2024-03-13,LB,3.885010266940452,VUS_to_LB
992275,2020-08-03,P,2024-05-30,LP,3.8220396988364134,P_to_LP
996789,2021-02-01,LP,2022-06-22,P,1.3853524982888432,LP_to_P
998616,2021-05-04,LB,2024-05-02,VUS,2.9952087611225187,LB_to_VUS
999355,2021-03-31,LB,2023-05-08,VUS,2.102669404517454,LB_to_VUS
1000014,2020-03-13,VUS,2022-09-30,LB,2.5489390828199863,VUS_to_LB
1002558,2024-04-26,LP,2025-07-22,P,1.2375085557837098,LP_to_P
1029229,2020-08-05,P,2024-08-06,LP,4.002737850787132,P_to_LP
1032903,2018-05-22,P,2024-11-12,LP,6.477754962354552,P_to_LP
1040366,2021-04-15,LB,2025-03-19,VUS,3.9260780287474333,LB_to_VUS
1050728,2024-09-11,VUS,2025-04-27,LB,0.6242299794661191,VUS_to_LB
1051727,2021-02-25,VUS,2024-06-20,LB,3.3155373032169746,VUS_to_LB
1053450,2022-05-09,LP,2025-09-22,P,3.373032169746749,LP_to_P
1065930,2020-09-15,LP,2023-07-17,P,2.833675564681725,LP_to_P
