VariationID,first_date,first_bucket,latest_date,latest_bucket,years_to_reclassification,transition
156221,2014-09-01,P,2024-02-17,LP,9.462012320328542,P_to_LP
164451,2015-11-12,LB,2025-12-01,B,10.053388090349076,LB_to_B
164455,2013-03-13,LB,2026-01-18,B,12.851471594798083,LB_to_B
164460,2012-04-30,LB,2026-01-20,B,13.724845995893224,LB_to_B
164465,2014-08-19,LB,2025-12-08,B,11.304585900068446,LB_to_B
178427,2012-04-30,LB,2026-01-16,B,13.713894592744696,LB_to_B
178428,2012-04-30,LB,2025-06-23,B,13.14715947980835,LB_to_B
178429,2016-04-18,LB,2026-01-19,B,9.754962354551678,LB_to_B
178434,2017-03-16,LB,2026-01-12,B,8.826830937713895,LB_to_B
178436,2012-04-30,LB,2026-01-12,B,13.702943189596168,LB_to_B
178437,2016-06-23,LB,2025-12-14,B,9.475701574264203,LB_to_B
179084,2013-07-28,LB,2023-02-22,B,9.571526351813826,LB_to_B
179191,2016-08-16,LB,2025-12-29,B,9.36892539356605,LB_to_B
180699,2015-01-08,P,2020-09-02,VUS,5.650924024640657,P_to_VUS
188730,2014-03-25,LP,2025-07-24,P,11.331964407939767,LP_to_P
188761,2014-04-16,LP,2025-11-28,P,11.619438740588638,LP_to_P
188816,2014-06-06,LP,2025-10-14,P,11.356605065023956,LP_to_P
188892,2014-07-21,LP,2025-12-22,P,11.422313483915127,LP_to_P
188952,2014-09-02,LP,2026-01-28,P,11.405886379192333,LP_to_P
189074,2014-11-26,LP,2026-01-18,P,11.145790554414784,LP_to_P
193453,2018-01-13,B,2026-03-01,LB,8.128678986995208,B_to_LB
206715,2017-01-01,P,2024-08-07,VUS,7.597535934291581,P_to_VUS
206719,2016-04-05,B,2025-06-24,LB,9.218343600273785,B_to_LB
208455,2015-07-01,P,2021-08-16,LP,6.1273100616016425,P_to_LP
208465,2015-06-01,P,2017-11-10,LP,2.4449007529089664,P_to_LP
208468,2015-06-29,P,2016-06-22,LP,0.9828884325804244,P_to_LP
208470,2015-06-29,P,2025-02-25,LP,9.661875427789186,P_to_LP
208591,2014-04-23,LP,2023-05-22,P,9.078713210130047,LP_to_P
219130,2015-10-01,P,2022-09-01,LP,6.91854893908282,P_to_LP
222850,2017-11-10,LP,2025-08-16,P,7.7645448323066395,LP_to_P
223247,2019-07-12,P,2025-10-22,LP,6.28062970568104,P_to_LP
224482,2016-01-01,P,2024-09-22,LP,8.725530458590006,P_to_LP
224964,2017-11-10,LP,2025-11-25,P,8.041067761806982,LP_to_P
224965,2017-11-10,LP,2020-11-20,P,3.028062970568104,LP_to_P
225144,2016-01-01,LP,2025-06-03,B,9.42094455852156,LP_to_B
227618,2012-04-30,LB,2026-01-01,B,13.672826830937714,LB_to_B
227619,2016-03-22,LB,2026-01-22,B,9.83709787816564,LB_to_B
235772,2016-05-10,LB,2026-01-26,B,9.713894592744696,LB_to_B
241476,2018-04-24,LB,2026-02-03,B,7.780971937029432,LB_to_B
241483,2020-09-30,LB,2026-02-02,B,5.341546885694729,LB_to_B
245863,2018-01-12,B,2026-02-03,LB,8.060232717316905,B_to_LB
246526,2018-01-13,B,2025-11-21,LB,7.854893908281999,B_to_LB
258595,2017-02-13,LB,2026-02-01,B,8.966461327857632,LB_to_B
258599,2016-12-12,LB,2026-02-01,B,9.138945927446954,LB_to_B
258614,2020-10-14,LB,2026-01-28,B,5.28952772073922,LB_to_B
258621,2022-02-02,LB,2025-12-27,B,3.898699520876112,LB_to_B
258628,2019-04-26,LB,2026-01-21,B,6.740588637919234,LB_to_B
258727,2021-11-11,LB,2026-01-24,B,4.202600958247776,LB_to_B
258736,2021-06-24,LB,2025-12-30,B,4.517453798767967,LB_to_B
258755,2016-03-21,LB,2025-12-31,B,9.779603011635865,LB_to_B
258758,2016-04-18,LB,2025-12-02,B,9.623545516769337,LB_to_B
258761,2020-12-04,LB,2025-12-06,B,5.004791238877481,LB_to_B
258765,2018-06-12,LB,2024-12-22,B,6.529774127310062,LB_to_B
259457,2017-06-05,LB,2025-12-16,B,8.531143052703628,LB_to_B
259459,2017-04-28,LB,2025-12-16,B,8.635181382614647,LB_to_B
259464,2017-04-27,B,2025-12-15,LB,8.635181382614647,B_to_LB
259481,2017-04-27,LB,2026-02-04,B,8.774811772758385,LB_to_B
259486,2018-01-12,LB,2026-02-04,B,8.062970568104038,LB_to_B
259493,2017-04-27,LB,2026-02-04,B,8.774811772758385,LB_to_B
259498,2017-09-26,LB,2026-02-04,B,8.358658453114305,LB_to_B
259499,2018-11-29,LB,2026-01-19,B,7.14031485284052,LB_to_B
259572,2020-12-15,LB,2026-01-15,B,5.084188911704312,LB_to_B
259573,2021-12-05,B,2025-10-08,LB,3.8412046543463383,B_to_LB
259574,2017-03-09,LB,2025-12-31,B,8.813141683778234,LB_to_B
259578,2020-03-01,LB,2026-01-30,B,5.916495550992471,LB_to_B
259782,2015-03-03,B,2025-10-26,LB,10.650239561943874,B_to_LB
260184,2021-05-29,B,2022-02-19,LB,0.7282683093771389,B_to_LB
260185,2022-01-12,LB,2025-11-10,B,3.8275154004106775,LB_to_B
260187,2020-07-01,LB,2026-01-25,B,5.568788501026694,LB_to_B
260192,2017-11-06,B,2025-06-16,LB,7.60848733744011,B_to_LB
260340,2015-11-13,LB,2026-01-31,B,10.217659137577002,LB_to_B
260343,2018-01-12,LB,2026-01-28,B,8.043805612594113,LB_to_B
260345,2021-08-20,LB,2026-01-27,B,4.438056125941136,LB_to_B
260427,2016-12-02,LB,2026-01-28,B,9.155373032169747,LB_to_B
260430,2018-01-12,LB,2026-02-04,B,8.062970568104038,LB_to_B
260714,2020-03-09,LB,2026-01-21,B,5.8699520876112254,LB_to_B
261251,2016-10-11,LB,2026-01-12,B,9.253935660506503,LB_to_B
261253,2018-01-23,LB,2026-01-21,B,7.994524298425736,LB_to_B
261604,2017-03-03,LB,2026-02-03,B,8.922655715263518,LB_to_B
261614,2016-03-07,B,2026-03-01,LB,9.982203969883642,B_to_LB
261615,2016-07-29,B,2026-03-01,LB,9.587953456536619,B_to_LB
261621,2025-08-17,B,2025-10-08,LB,0.14236824093086928,B_to_LB
261715,2017-05-17,LB,2026-02-03,B,8.71731690622861,LB_to_B
265086,2017-04-27,B,2026-03-01,LB,8.843258042436688,B_to_LB
299350,2018-01-13,B,2021-06-23,LB,3.4414784394250515,B_to_LB
299352,2018-01-13,B,2021-06-23,LB,3.4414784394250515,B_to_LB
299354,2018-01-13,B,2020-03-25,LB,2.195756331279945,B_to_LB
299356,2018-01-13,LB,2025-10-02,B,7.7180013689253935,LB_to_B
299360,2018-01-13,LB,2026-01-26,B,8.035592060232718,LB_to_B
299363,2018-01-12,LB,2026-01-25,B,8.035592060232718,LB_to_B
299378,2017-04-27,LB,2026-01-22,B,8.739219712525667,LB_to_B
299424,2018-01-13,LB,2026-01-30,B,8.046543463381246,LB_to_B
299441,2018-01-12,LB,2026-01-24,B,8.032854209445585,LB_to_B
299446,2018-01-13,LB,2026-01-25,B,8.032854209445585,LB_to_B
299457,2018-01-12,LB,2026-01-07,B,7.98631074606434,LB_to_B
299496,2017-10-01,LB,2025-09-03,B,7.923340177960301,LB_to_B
299512,2018-01-13,LB,2026-01-18,B,8.013689253935661,LB_to_B
299516,2018-01-12,LB,2026-01-12,B,8.0,LB_to_B
299521,2018-01-13,LB,2026-01-02,B,7.969883641341547,LB_to_B
299525,2018-01-13,LB,2026-01-05,B,7.9780971937029435,LB_to_B
304384,2018-01-12,LB,2018-01-12,B,0.0,LB_to_B
304387,2018-01-12,B,2018-01-12,LB,0.0,B_to_LB
304389,2018-01-13,LB,2018-01-13,B,0.0,LB_to_B
312688,2017-12-13,B,2026-02-01,LB,8.136892539356605,B_to_LB
312689,2016-07-29,B,2026-03-01,LB,9.587953456536619,B_to_LB
312693,2018-01-12,B,2025-10-02,LB,7.7207392197125255,B_to_LB
312695,2018-01-12,B,2025-10-21,LB,7.772758384668036,B_to_LB
312696,2018-01-13,B,2025-04-17,LB,7.258042436687201,B_to_LB
312703,2018-01-12,B,2025-11-01,LB,7.8028747433264884,B_to_LB
312706,2018-01-13,B,2026-03-01,LB,8.128678986995208,B_to_LB
312719,2018-01-13,B,2026-02-01,LB,8.05201916495551,B_to_LB
312722,2018-01-12,B,2025-02-16,LB,7.096509240246407,B_to_LB
325122,2018-01-13,LB,2026-01-21,B,8.021902806297057,LB_to_B
325141,2018-01-12,LB,2026-01-29,B,8.046543463381246,LB_to_B
325142,2018-01-13,LB,2026-01-21,B,8.021902806297057,LB_to_B
325157,2018-01-13,B,2026-03-01,LB,8.128678986995208,B_to_LB
325159,2018-01-13,LB,2026-01-22,B,8.02464065708419,LB_to_B
325162,2018-01-13,LB,2026-01-24,B,8.030116358658454,LB_to_B
325172,2018-01-12,LB,2026-01-31,B,8.05201916495551,LB_to_B
325186,2018-01-12,LB,2026-01-28,B,8.043805612594113,LB_to_B
325207,2018-07-14,LB,2026-01-28,B,7.542778918548939,LB_to_B
325209,2018-01-13,LB,2026-01-24,B,8.030116358658454,LB_to_B
325214,2026-02-01,B,2026-03-01,LB,0.07665982203969883,B_to_LB
328881,2018-01-13,LB,2026-02-04,B,8.060232717316905,LB_to_B
341472,2018-01-13,B,2021-05-14,LB,3.3319644079397674,B_to_LB
341478,2018-01-13,B,2018-01-13,LB,0.0,B_to_LB
341488,2018-01-13,B,2023-05-01,LB,5.295003422313484,B_to_LB
341490,2017-07-13,LB,2025-11-09,B,8.32580424366872,LB_to_B
341491,2018-01-12,LB,2025-12-15,B,7.923340177960301,LB_to_B
341502,2018-01-13,B,2025-12-22,LB,7.939767282683094,B_to_LB
341521,2017-05-22,LB,2025-11-09,B,8.46817248459959,LB_to_B
345974,2017-01-31,LB,2022-07-01,B,5.412731006160164,LB_to_B
345975,2017-01-31,LB,2019-12-31,B,2.9130732375085557,LB_to_B
345992,2018-01-12,LB,2025-11-19,B,7.852156057494867,LB_to_B
346013,2018-01-13,LB,2026-01-08,B,7.98631074606434,LB_to_B
357149,2018-01-12,B,2020-01-16,LB,2.0095824777549622,B_to_LB
357172,2018-01-13,B,2025-12-15,LB,7.920602327173169,B_to_LB
357176,2018-11-12,LP,2025-10-19,VUS,6.934976043805612,LP_to_VUS
357179,2017-04-27,LB,2025-10-26,B,8.498288843258042,LB_to_B
364877,2018-01-13,LB,2025-03-17,B,7.173169062286106,LB_to_B
364880,2018-01-13,B,2025-12-21,LB,7.9370294318959616,B_to_LB
364895,2018-01-13,B,2018-06-26,LB,0.4490075290896646,B_to_LB
364901,2018-01-13,B,2018-06-26,LB,0.4490075290896646,B_to_LB
370043,2016-11-21,VUS,2026-04-20,LP,9.409993155373032,VUS_to_LP
370045,2016-11-21,VUS,2019-07-12,B,2.6365503080082138,VUS_to_B
370159,2015-12-07,LP,2025-11-10,P,9.927446954140999,LP_to_P
370188,2015-12-11,LP,2026-01-14,P,10.094455852156058,LP_to_P
370340,2016-01-18,LP,2026-01-25,P,10.020533880903491,LP_to_P
370574,2016-02-29,LP,2021-07-21,P,5.390828199863107,LP_to_P
370718,2016-04-22,LP,2025-09-16,P,9.401779603011637,LP_to_P
370925,2016-05-19,LP,2024-02-14,P,7.73990417522245,LP_to_P
371105,2016-06-27,LP,2024-08-12,P,8.125941136208077,LP_to_P
371118,2016-07-12,LP,2025-06-12,P,8.917180013689254,LP_to_P
371245,2016-08-04,LP,2025-08-14,P,9.026694045174539,LP_to_P
375345,2011-05-01,P,2022-07-12,VUS,11.197809719370294,P_to_VUS
377350,2016-12-28,LB,2026-03-01,B,9.17180013689254,LB_to_B
377742,2015-09-16,B,2024-10-07,LB,9.059548254620124,B_to_LB
378357,2015-10-27,LB,2026-02-02,B,10.269678302532512,LB_to_B
378501,2018-05-02,LB,2026-02-01,B,7.753593429158111,LB_to_B
378504,2015-06-22,B,2025-12-01,LB,10.444900752908966,B_to_LB
381873,2018-01-22,B,2026-03-01,LB,8.10403832991102,B_to_LB
382565,2020-08-28,LB,2026-01-16,B,5.385352498288843,LB_to_B
385429,2016-07-12,B,2021-10-08,LB,5.240246406570842,B_to_LB
386073,2017-08-03,LB,2026-01-29,B,8.490075290896646,LB_to_B
389193,2016-09-26,LB,2026-01-11,B,9.292265571526352,LB_to_B
389211,2017-08-31,LB,2026-01-19,B,8.386036960985626,LB_to_B
402285,2016-06-04,P,2025-08-18,LB,9.204654346338124,P_to_LB
414073,2021-10-22,LB,2026-01-14,B,4.229979466119096,LB_to_B
419332,2017-08-22,LP,2024-02-20,P,6.496919917864476,LP_to_P
420406,2016-03-28,B,2026-01-27,LB,9.834360027378509,B_to_LB
423078,2018-11-28,LP,2025-09-10,P,6.784394250513347,LP_to_P
424621,2017-03-01,LP,2025-09-26,P,8.572210814510608,LP_to_P
430877,2017-01-06,P,2024-02-12,LP,7.099247091033539,P_to_LP
438653,2017-04-20,VUS,2025-08-21,P,8.336755646817249,VUS_to_P
439579,2016-08-15,P,2021-12-21,LP,5.349760438056126,P_to_LP
444645,2017-06-01,LB,2023-12-26,B,6.568104038329911,LB_to_B
445945,2017-08-24,LB,2026-01-24,B,8.41889117043121,LB_to_B
446056,2017-04-19,LB,2019-12-18,B,2.6639288158795345,LB_to_B
446387,2018-07-18,P,2024-03-14,VUS,5.6563997262149215,P_to_VUS
446389,2017-11-10,LP,2026-01-08,LB,8.161533196440795,LP_to_LB
447877,2016-12-02,LB,2026-01-27,B,9.152635181382614,LB_to_B
448705,2017-05-01,B,2025-02-28,LB,7.83025325119781,B_to_LB
449551,2017-08-23,P,2023-10-05,LP,6.116358658453114,P_to_LP
450393,2016-12-12,LB,2026-02-01,B,9.138945927446954,LB_to_B
459629,2018-01-12,LB,2026-01-29,B,8.046543463381246,LB_to_B
463145,2018-01-12,B,2026-02-07,LB,8.071184120465434,B_to_LB
472482,2017-04-27,LB,2026-01-26,B,8.750171115674195,LB_to_B
472485,2018-01-12,LB,2026-02-01,B,8.054757015742641,LB_to_B
472492,2018-01-12,LB,2025-10-14,B,7.753593429158111,LB_to_B
472493,2018-01-12,LB,2026-02-01,B,8.054757015742641,LB_to_B
472842,2024-03-11,LP,2024-03-27,P,0.04380561259411362,LP_to_P
472848,2017-04-03,LB,2025-12-31,B,8.744695414099931,LB_to_B
472858,2019-07-11,LB,2025-12-01,B,6.392881587953457,LB_to_B
472864,2024-12-30,B,2026-01-27,LB,1.0759753593429158,B_to_LB
476680,2019-05-14,LB,2025-12-28,B,6.625598904859685,LB_to_B
493067,2017-10-01,LP,2025-06-12,P,7.696098562628337,LP_to_P
495108,2017-03-30,LP,2025-08-19,P,8.388774811772759,LP_to_P
496269,2017-05-25,LP,2024-08-22,P,7.24435318275154,LP_to_P
500038,2017-04-10,LB,2025-12-16,B,8.684462696783026,LB_to_B
500491,2017-02-20,P,2021-12-30,LP,4.856947296372348,P_to_LP
504092,2018-02-20,P,2022-04-14,LP,4.145106091718001,P_to_LP
504938,2016-05-05,LB,2026-01-22,B,9.716632443531827,LB_to_B
507417,2017-02-15,LB,2024-04-10,B,7.148528405201916,LB_to_B
509007,2017-04-19,LB,2025-11-21,B,8.591375770020534,LB_to_B
511223,2017-08-01,LB,2026-03-11,B,8.607802874743326,LB_to_B
514013,2017-12-08,LB,2026-01-24,B,8.128678986995208,LB_to_B
514976,2018-01-13,B,2024-12-16,LB,6.924024640657084,B_to_LB
515351,2018-02-23,LB,2025-10-17,B,7.646817248459959,LB_to_B
516780,2018-03-19,LB,2026-01-12,B,7.819301848049282,LB_to_B
517051,2016-02-23,LB,2026-02-01,B,9.94113620807666,LB_to_B
517199,2016-12-08,LB,2025-10-17,B,8.856947296372347,LB_to_B
517444,2017-07-11,LB,2025-11-19,B,8.358658453114305,LB_to_B
517839,2017-04-04,LB,2025-12-23,B,8.720054757015742,LB_to_B
522423,2017-09-18,LP,2024-10-14,VUS,7.0718685831622174,LP_to_VUS
522496,2017-09-27,LP,2024-05-24,VUS,6.655715263518139,LP_to_VUS
522503,2017-09-28,VUS,2024-05-15,LB,6.628336755646817,VUS_to_LB
522509,2017-10-09,LP,2018-10-18,P,1.0239561943874058,LP_to_P
522510,2017-10-09,VUS,2025-10-29,B,8.054757015742641,VUS_to_B
523533,2017-01-01,LP,2025-07-31,P,8.577686516084873,LP_to_P
532003,2019-11-11,VUS,2026-01-14,LB,6.176591375770021,VUS_to_LB
532009,2018-01-13,LB,2026-01-31,B,8.049281314168377,LB_to_B
532208,2021-07-19,LB,2026-01-18,B,4.501026694045175,LB_to_B
540055,2018-01-13,B,2025-11-18,LB,7.846680355920602,B_to_LB
540062,2019-04-11,LB,2026-01-02,B,6.729637234770705,LB_to_B
540071,2019-07-11,LB,2026-01-18,B,6.524298425735798,LB_to_B
540072,2021-01-15,LB,2026-01-11,B,4.988364134154689,LB_to_B
545478,2018-05-04,LP,2024-11-04,VUS,6.505133470225872,LP_to_VUS
547167,2018-03-16,LP,2023-03-12,P,4.988364134154689,LP_to_P
549972,2017-01-17,LP,2025-12-09,P,8.892539356605065,LP_to_P
550771,2017-02-17,LB,2026-01-28,B,8.944558521560575,LB_to_B
552390,2017-06-22,LP,2026-01-22,P,8.58590006844627,LP_to_P
552884,2017-07-14,LP,2025-08-26,P,8.11772758384668,LP_to_P
553168,2017-07-31,P,2024-05-13,LP,6.784394250513347,P_to_LP
553546,2017-08-29,LP,2023-11-17,P,6.217659137577002,LP_to_P
554206,2017-09-29,VUS,2023-10-25,LB,6.069815195071868,VUS_to_LB
554443,2017-10-18,LP,2024-03-25,P,6.433949349760438,LP_to_P
554509,2017-10-24,LP,2026-01-29,P,8.265571526351813,LP_to_P
554827,2017-11-07,LP,2025-12-11,P,8.093086926762492,LP_to_P
554911,2017-11-08,VUS,2025-06-09,LP,7.58384668035592,VUS_to_LP
555445,2017-12-05,LP,2025-05-17,P,7.446954140999315,LP_to_P
555448,2017-12-05,LP,2023-04-06,P,5.333333333333333,LP_to_P
556151,2018-01-16,LP,2025-09-22,P,7.682409308692677,LP_to_P
556375,2018-01-25,VUS,2026-02-02,LP,8.021902806297057,VUS_to_LP
556556,2018-02-06,LP,2026-01-06,P,7.915126625598905,LP_to_P
557003,2018-03-06,VUS,2025-06-09,LP,7.260780287474333,VUS_to_LP
557752,2018-04-11,LP,2025-07-27,P,7.293634496919918,LP_to_P
557909,2018-04-20,VUS,2023-02-14,P,4.82135523613963,VUS_to_P
562379,2018-09-16,LP,2024-04-27,VUS,5.6125941136208075,LP_to_VUS
562400,2018-09-16,LP,2022-09-01,VUS,3.9589322381930185,LP_to_VUS
562433,2018-09-16,LP,2024-06-18,VUS,5.754962354551677,LP_to_VUS
585360,2020-12-08,LB,2026-01-27,B,5.136208076659822,LB_to_B
590324,2019-01-10,LP,2019-03-11,P,0.16427104722792607,LP_to_P
590927,2018-10-08,VUS,2023-02-28,LB,4.39151266255989,VUS_to_LB
591611,2018-09-16,VUS,2023-01-12,LP,4.323066392881588,VUS_to_LP
595079,2017-12-01,LB,2026-01-24,B,8.147843942505133,LB_to_B
599110,2018-04-18,VUS,2025-11-26,B,7.60848733744011,VUS_to_B
599119,2018-05-17,LP,2025-05-13,P,6.9897330595482545,LP_to_P
599125,2018-05-17,VUS,2024-05-11,LP,5.984941820670773,VUS_to_LP
599138,2018-05-25,LP,2024-06-04,VUS,6.028747433264887,LP_to_VUS
599161,2018-08-21,P,2024-12-13,LP,6.313483915126626,P_to_LP
618692,2018-01-13,B,2025-10-15,LB,7.753593429158111,B_to_LB
623094,2018-12-12,LP,2025-03-10,P,6.242299794661191,LP_to_P
623108,2018-12-12,P,2025-12-15,LP,7.008898015058179,P_to_LP
631629,2019-01-04,LP,2024-10-09,P,5.763175906913073,LP_to_P
631630,2022-05-26,P,2024-03-02,LP,1.7686516084873374,P_to_LP
632288,2023-10-17,LP,2025-09-10,P,1.9000684462696784,LP_to_P
635443,2018-11-09,P,2025-10-08,LP,6.913073237508556,P_to_LP
635446,2017-04-28,VUS,2018-11-12,LP,1.541409993155373,VUS_to_LP
635471,2019-01-17,P,2024-05-07,LP,5.30321697467488,P_to_LP
656853,2024-10-28,LB,2026-01-15,B,1.215605749486653,LB_to_B
667131,2017-08-23,LB,2024-09-18,B,7.0718685831622174,LB_to_B
667368,2018-07-18,LP,2021-06-30,P,2.951403148528405,LP_to_P
680474,2018-01-13,LB,2025-07-09,B,7.485284052019165,LB_to_B
680871,2018-03-23,LB,2026-01-26,B,7.846680355920602,LB_to_B
682257,2018-05-15,LB,2024-06-03,B,6.053388090349076,LB_to_B
684632,2016-02-24,LP,2025-08-11,VUS,9.462012320328542,LP_to_VUS
689856,2019-07-12,P,2025-11-18,LP,6.354551676933607,P_to_LP
689861,2019-07-12,P,2024-04-22,LP,4.780287474332649,P_to_LP
689870,2019-07-12,LP,2024-12-09,VUS,5.412731006160164,LP_to_VUS
689871,2019-07-12,P,2024-07-11,LP,4.999315537303217,P_to_LP
695482,2018-01-13,LB,2025-12-27,B,7.953456536618754,LB_to_B
695565,2017-04-27,LB,2026-01-14,B,8.71731690622861,LB_to_B
695743,2020-12-11,LB,2025-10-03,B,4.810403832991102,LB_to_B
695747,2019-12-29,LB,2026-01-27,B,6.080766598220397,LB_to_B
695884,2018-01-13,LB,2026-02-01,B,8.05201916495551,LB_to_B
695987,2017-04-27,LB,2026-01-24,B,8.744695414099931,LB_to_B
696464,2025-07-12,LB,2026-01-24,B,0.5366187542778919,LB_to_B
696789,2024-08-13,LB,2026-01-18,B,1.431895961670089,LB_to_B
696790,2021-09-16,LB,2026-01-18,B,4.339493497604381,LB_to_B
696961,2024-07-02,LB,2024-10-28,B,0.32306639288158795,LB_to_B
697028,2020-04-06,LB,2026-01-21,B,5.793292265571527,LB_to_B
697458,2022-02-17,LB,2025-12-08,B,3.805612594113621,LB_to_B
698182,2019-02-27,LB,2024-03-05,B,5.018480492813142,LB_to_B
698722,2019-04-25,LB,2023-03-08,B,3.868583162217659,LB_to_B
699668,2022-01-26,LB,2024-11-11,B,2.7926078028747434,LB_to_B
703811,2020-12-18,LB,2026-01-24,B,5.100616016427105,LB_to_B
704005,2018-03-06,LB,2026-01-31,B,7.906913073237509,LB_to_B
704823,2019-07-03,LB,2026-01-20,B,6.551676933607118,LB_to_B
705894,2021-09-21,LB,2025-08-05,B,3.871321013004791,LB_to_B
705972,2021-09-09,LB,2025-05-07,B,3.6577686516084875,LB_to_B
709091,2020-09-18,LB,2026-02-02,B,5.374401095140315,LB_to_B
709687,2019-11-29,LB,2025-12-15,B,6.04517453798768,LB_to_B
709738,2020-05-13,LB,2025-10-23,B,5.44558521560575,LB_to_B
710087,2021-02-06,LB,2026-01-27,B,4.971937029431896,LB_to_B
710130,2020-04-03,LB,2026-02-01,B,5.831622176591376,LB_to_B
710144,2020-10-26,LB,2025-07-11,B,4.706365503080082,LB_to_B
710381,2021-05-05,LB,2026-01-15,B,4.698151950718686,LB_to_B
710589,2020-02-26,LB,2026-01-22,B,5.905544147843942,LB_to_B
710608,2024-12-04,LB,2026-01-24,B,1.1389459274469542,LB_to_B
711025,2025-04-01,LB,2026-01-14,B,0.7885010266940452,LB_to_B
711318,2023-09-01,LB,2025-12-01,B,2.2505133470225873,LB_to_B
711505,2020-12-01,LB,2026-01-14,B,5.119780971937029,LB_to_B
712031,2020-11-27,LB,2025-11-03,B,4.933607118412047,LB_to_B
712555,2021-01-04,LB,2026-02-01,B,5.075975359342916,LB_to_B
