VariationID,first_date,first_bucket,latest_date,latest_bucket,years_to_reclassification,transition
218426,2015-02-05,LB,2026-02-04,B,10.99794661190965,LB_to_B
222052,2016-02-02,P,2025-09-10,LP,9.604380561259411,P_to_LP
222053,2016-02-02,P,2024-02-29,LP,8.073921971252567,P_to_LP
225321,2016-03-18,LP,2024-09-04,P,8.465434633812457,LP_to_P
235810,2016-02-09,P,2024-06-03,LP,8.314852840520192,P_to_LP
242342,2015-06-04,LP,2025-12-05,P,10.505133470225873,LP_to_P
254986,2017-04-27,LB,2026-02-02,B,8.76933607118412,LB_to_B
254989,2020-02-04,B,2026-03-01,LB,6.069815195071868,B_to_LB
254998,2016-03-21,LB,2026-03-01,B,9.943874058863791,LB_to_B
256277,2016-03-21,LB,2026-02-01,B,9.867214236824093,LB_to_B
256278,2021-04-26,LB,2026-01-17,B,4.728268309377139,LB_to_B
266003,2017-03-13,LB,2026-01-26,B,8.873374401095141,LB_to_B
289336,2016-08-11,B,2026-01-22,LB,9.44832306639288,B_to_LB
294478,2018-01-12,LB,2018-01-12,B,0.0,LB_to_B
294483,2018-01-12,LB,2026-02-05,B,8.06570841889117,LB_to_B
294496,2018-01-13,B,2026-04-06,LB,8.227241615331964,B_to_LB
294515,2018-01-13,B,2026-02-05,LB,8.062970568104038,B_to_LB
294516,2018-01-13,LB,2026-01-25,B,8.032854209445585,LB_to_B
294517,2018-01-12,LB,2026-01-26,B,8.038329911019849,LB_to_B
294519,2016-12-16,B,2026-01-21,LB,9.097878165639973,B_to_LB
294521,2017-04-27,LB,2025-10-02,B,8.432580424366872,LB_to_B
294522,2018-01-13,LB,2025-10-02,B,7.7180013689253935,LB_to_B
294526,2024-03-14,LP,2025-10-02,P,1.5523613963039014,LP_to_P
294534,2018-01-12,B,2026-01-22,LB,8.02737850787132,B_to_LB
294538,2018-01-12,LB,2026-01-22,B,8.02737850787132,LB_to_B
330277,2018-01-12,B,2026-02-02,LB,8.057494866529774,B_to_LB
330278,2018-01-12,LB,2026-01-12,B,8.0,LB_to_B
330294,2018-01-12,LB,2026-02-01,B,8.054757015742641,LB_to_B
330296,2018-01-13,B,2026-03-01,LB,8.128678986995208,B_to_LB
330307,2017-04-28,LB,2026-02-01,B,8.763860369609857,LB_to_B
330311,2018-01-12,B,2025-08-10,LB,7.575633127994524,B_to_LB
330323,2018-01-13,LB,2025-12-15,B,7.920602327173169,LB_to_B
330341,2018-10-11,B,2025-10-01,LB,6.973305954825462,B_to_LB
334700,2018-01-13,LB,2026-01-28,B,8.041067761806982,LB_to_B
334706,2018-01-12,LB,2026-01-26,B,8.038329911019849,LB_to_B
334707,2018-01-12,LB,2026-02-04,B,8.062970568104038,LB_to_B
334712,2018-01-13,LB,2026-01-28,B,8.041067761806982,LB_to_B
334714,2017-04-27,LB,2026-01-31,B,8.763860369609857,LB_to_B
334715,2018-01-13,LB,2020-05-10,B,2.321697467488022,LB_to_B
334738,2018-01-13,VUS,2019-11-25,LP,1.864476386036961,VUS_to_LP
334740,2018-01-13,B,2018-07-15,LB,0.5010266940451745,B_to_LB
334774,2018-01-13,LB,2026-01-31,B,8.049281314168377,LB_to_B
347146,2017-04-27,LB,2026-01-12,B,8.711841204654347,LB_to_B
347151,2018-01-13,B,2026-01-15,LB,8.005475701574264,B_to_LB
347162,2018-01-12,B,2026-02-01,LB,8.054757015742641,B_to_LB
347172,2018-01-13,B,2026-01-19,LB,8.016427104722792,B_to_LB
347173,2018-01-12,B,2025-09-26,LB,7.704312114989733,B_to_LB
369941,2018-12-28,P,2025-09-18,LP,6.72416153319644,P_to_LP
369964,2016-12-12,VUS,2026-03-11,P,9.242984257357975,VUS_to_P
369965,2021-12-18,P,2024-09-05,LP,2.7159479808350446,P_to_LP
371669,2016-11-10,LP,2025-09-25,P,8.873374401095141,LP_to_P
372992,2016-07-01,LP,2021-06-13,P,4.950034223134839,LP_to_P
384756,2025-01-16,P,2025-08-01,LP,0.5393566050650239,P_to_LP
397514,2016-07-11,LP,2026-03-22,P,9.69472963723477,LP_to_P
421367,2016-03-21,LB,2026-01-31,B,9.86447638603696,LB_to_B
424645,2017-02-25,LP,2025-01-21,P,7.904175222450377,LP_to_P
424648,2017-02-25,LP,2018-10-15,VUS,1.6344969199178645,LP_to_VUS
439521,2017-05-11,LP,2025-06-12,P,8.087611225188228,LP_to_P
446016,2017-04-10,LB,2026-01-14,B,8.763860369609857,LB_to_B
447171,2016-10-18,P,2024-08-07,LP,7.8028747433264884,P_to_LP
447178,2016-12-28,LP,2024-10-18,P,7.8056125941136205,LP_to_P
447196,2016-11-21,P,2026-01-24,LP,9.174537987679672,P_to_LP
447198,2016-11-11,LP,2025-12-19,P,9.103353867214237,LP_to_P
447200,2016-10-31,P,2022-05-12,LP,5.5277207392197125,P_to_LP
447205,2017-07-11,LP,2024-04-04,P,6.7323750855578375,LP_to_P
447213,2016-08-24,P,2025-09-02,LP,9.023956194387406,P_to_LP
447214,2017-06-12,P,2022-03-09,LP,4.739219712525667,P_to_LP
450072,2017-07-06,VUS,2018-05-09,LP,0.840520191649555,VUS_to_LP
450980,2017-07-24,P,2022-03-29,LP,4.678986995208761,P_to_LP
451503,2017-08-22,P,2020-06-23,LP,2.836413415468857,P_to_LP
451889,2017-08-30,P,2023-09-30,LP,6.083504449007529,P_to_LP
452535,2017-10-10,LP,2025-09-26,P,7.96167008898015,LP_to_P
505831,2017-07-28,LP,2026-01-27,P,8.501026694045175,LP_to_P
515526,2017-04-27,B,2018-02-23,LB,0.8268309377138946,B_to_LB
515796,2020-04-30,B,2025-11-24,LB,5.568788501026694,B_to_LB
520604,2014-12-26,P,2022-09-16,LP,7.723477070499658,P_to_LP
522408,2017-09-18,LP,2025-09-30,VUS,8.032854209445585,LP_to_VUS
522412,2017-09-18,LP,2023-05-02,VUS,5.618069815195072,LP_to_VUS
522442,2017-09-18,LP,2025-09-01,VUS,7.953456536618754,LP_to_VUS
522482,2017-09-18,LP,2025-08-25,P,7.9342915811088295,LP_to_P
522542,2017-11-28,VUS,2025-12-14,LB,8.043805612594113,VUS_to_LB
522543,2017-11-28,P,2022-01-14,LP,4.128678986995209,P_to_LP
522545,2017-06-01,LP,2017-11-28,P,0.4928131416837782,LP_to_P
524158,2022-01-12,LP,2023-08-04,P,1.5578370978781657,LP_to_P
549707,2018-05-09,LP,2022-04-13,P,3.9288158795345653,LP_to_P
549957,2017-11-13,VUS,2024-02-10,LP,6.242299794661191,VUS_to_LP
550472,2017-01-25,LP,2025-08-05,P,8.525667351129364,LP_to_P
550588,2017-02-10,LP,2025-09-08,P,8.574948665297741,LP_to_P
550931,2017-03-23,LP,2025-12-17,P,8.736481861738536,LP_to_P
551046,2017-03-23,VUS,2026-01-16,P,8.818617385352498,VUS_to_P
551440,2017-04-10,LP,2025-02-15,P,7.852156057494867,LP_to_P
551881,2017-05-18,VUS,2023-09-26,P,6.357289527720739,VUS_to_P
552183,2017-05-26,LP,2026-01-21,P,8.657084188911705,LP_to_P
552195,2017-05-25,VUS,2026-01-06,LP,8.618754277891854,VUS_to_LP
552236,2017-05-31,LP,2025-07-30,P,8.164271047227926,LP_to_P
552261,2017-05-31,LP,2024-08-02,P,7.173169062286106,LP_to_P
552548,2017-06-15,LP,2022-08-26,P,5.196440793976728,LP_to_P
553278,2017-08-11,LP,2026-02-17,P,8.5201916495551,LP_to_P
553434,2017-08-18,LP,2025-04-14,P,7.655030800821355,LP_to_P
553711,2017-09-06,LP,2024-12-10,P,7.260780287474333,LP_to_P
553903,2017-09-19,LP,2023-06-20,P,5.749486652977413,LP_to_P
553977,2017-10-07,LP,2024-05-09,P,6.587268993839836,LP_to_P
554653,2017-10-30,VUS,2024-03-10,LB,6.360027378507871,VUS_to_LB
554661,2017-10-30,LP,2025-09-18,P,7.885010266940451,LP_to_P
554710,2017-11-07,LP,2024-08-20,P,6.784394250513347,LP_to_P
554793,2017-11-06,LP,2023-01-09,P,5.174537987679671,LP_to_P
554855,2017-11-15,LP,2026-01-26,P,8.19712525667351,LP_to_P
555467,2017-12-08,VUS,2024-12-09,LP,7.003422313483915,VUS_to_LP
555669,2017-12-19,LP,2026-02-25,P,8.186173853524982,LP_to_P
556413,2018-01-31,LP,2025-04-15,P,7.2032854209445585,LP_to_P
556434,2018-01-31,P,2025-09-03,LP,7.5893223819301845,P_to_LP
556711,2018-02-13,LP,2025-09-10,P,7.572895277207392,LP_to_P
556759,2018-02-22,LP,2025-04-23,VUS,7.1649555099247095,LP_to_VUS
557135,2018-03-09,LP,2025-03-13,P,7.011635865845311,LP_to_P
557279,2018-03-15,LP,2024-02-14,P,5.919233401779603,LP_to_P
557447,2018-03-26,LP,2025-12-11,P,7.712525667351129,LP_to_P
557549,2018-03-29,VUS,2025-09-18,LP,7.474332648870637,VUS_to_LP
557644,2018-04-03,VUS,2023-11-16,LP,5.620807665982204,VUS_to_LP
557759,2018-04-11,LP,2025-09-05,P,7.403148528405202,LP_to_P
558101,2018-04-30,VUS,2025-08-20,LP,7.307323750855578,VUS_to_LP
558131,2018-05-01,VUS,2025-08-25,LP,7.318275154004107,VUS_to_LP
558496,2018-05-23,LP,2025-10-22,P,7.416837782340862,LP_to_P
558674,2018-06-05,VUS,2023-11-25,LB,5.47296372347707,VUS_to_LB
562253,2018-09-16,LP,2025-08-26,VUS,6.9431895961670085,LP_to_VUS
562299,2018-09-16,LP,2024-04-10,P,5.566050650239562,LP_to_P
562351,2018-09-16,P,2024-04-02,LP,5.544147843942505,P_to_LP
562376,2018-09-16,P,2024-07-30,LP,5.8699520876112254,P_to_LP
562406,2018-09-16,P,2025-11-04,LP,7.134839151266256,P_to_LP
562413,2018-09-16,LP,2025-07-21,P,6.844626967830253,LP_to_P
562435,2018-09-16,P,2025-06-20,LP,6.759753593429158,P_to_LP
562437,2018-09-16,LP,2024-06-11,P,5.735797399041752,LP_to_P
562438,2018-09-16,LP,2022-05-18,P,3.668720054757016,LP_to_P
562440,2018-09-16,P,2024-03-22,LP,5.514031485284052,P_to_LP
562453,2018-09-16,LP,2022-03-29,P,3.5318275154004106,LP_to_P
585091,2025-03-01,LB,2026-01-25,B,0.9034907597535934,LB_to_B
585517,2018-05-31,LP,2024-10-21,P,6.392881587953457,LP_to_P
585518,2018-05-09,P,2025-01-22,LP,6.707734428473648,P_to_LP
585534,2016-12-12,LB,2026-01-21,B,9.1088295687885,LB_to_B
585536,2018-05-16,P,2020-01-30,LP,1.7084188911704312,P_to_LP
585538,2017-09-11,LP,2022-03-23,P,4.528405201916495,LP_to_P
585540,2017-09-12,LP,2025-05-13,P,7.665982203969883,LP_to_P
585543,2017-09-28,P,2021-10-28,LP,4.082135523613963,P_to_LP
585544,2017-12-30,P,2021-11-08,LP,3.8576317590691307,P_to_LP
587099,2025-02-03,LP,2025-06-12,P,0.3531827515400411,LP_to_P
587120,2018-05-31,P,2025-09-18,LP,7.301848049281314,P_to_LP
587139,2023-05-23,P,2025-02-04,LP,1.7056810403832992,P_to_LP
587188,2020-07-06,LB,2025-05-17,B,4.862422997946612,LB_to_B
594995,2017-11-28,LB,2025-12-15,B,8.046543463381246,LB_to_B
598621,2018-09-11,LB,2026-01-14,B,7.342915811088296,LB_to_B
599060,2019-04-26,P,2025-10-02,VUS,6.436687200547571,P_to_VUS
599086,2018-03-05,P,2023-02-15,LP,4.950034223134839,P_to_LP
599108,2018-04-17,VUS,2023-12-02,LB,5.626283367556468,VUS_to_LB
599148,2018-07-05,P,2025-05-02,LP,6.825462012320329,P_to_LP
599163,2018-08-29,VUS,2026-01-27,P,7.41409993155373,VUS_to_P
617934,2021-08-12,P,2025-07-17,LP,3.9288158795345653,P_to_LP
618579,2020-12-11,LP,2024-12-11,P,4.0,LP_to_P
631934,2018-12-10,LP,2026-04-06,P,7.321013004791239,LP_to_P
632350,2019-01-09,LP,2025-12-20,P,6.945927446954141,LP_to_P
633673,2018-09-16,VUS,2023-12-21,LP,5.262149212867898,VUS_to_LP
634651,2018-08-02,P,2024-04-28,LP,5.738535249828884,P_to_LP
635432,2018-09-28,LP,2026-01-11,VUS,7.2881587953456535,LP_to_VUS
635483,2018-03-16,LP,2026-01-23,P,7.857631759069131,LP_to_P
635494,2018-10-09,P,2024-05-23,LP,5.620807665982204,P_to_LP
635510,2018-11-20,LP,2021-08-04,VUS,2.704996577686516,LP_to_VUS
635513,2020-01-08,P,2025-10-29,LP,5.806981519507187,P_to_LP
635526,2018-11-28,P,2024-10-10,LP,5.867214236824093,P_to_LP
635538,2019-01-04,LP,2025-09-04,P,6.666666666666667,LP_to_P
651092,2024-02-16,LP,2024-05-02,P,0.2080766598220397,LP_to_P
655841,2018-12-22,P,2025-10-21,LP,6.830937713894593,P_to_LP
666682,2017-08-23,LB,2026-01-04,B,8.366872005475702,LB_to_B
683248,2018-06-16,LB,2021-06-10,B,2.9842573579739904,LB_to_B
707214,2020-08-31,LB,2025-11-25,B,5.234770704996578,LB_to_B
712764,2019-03-06,LB,2025-12-23,B,6.80082135523614,LB_to_B
713772,2018-01-13,LB,2025-09-21,B,7.687885010266941,LB_to_B
714165,2019-12-29,LB,2026-01-28,B,6.083504449007529,LB_to_B
714756,2020-10-09,LB,2026-02-01,B,5.314168377823409,LB_to_B
715195,2020-02-12,LB,2025-11-24,B,5.782340862422998,LB_to_B
716750,2018-01-13,LB,2025-11-02,B,7.8028747433264884,LB_to_B
717648,2021-01-29,B,2025-11-04,LB,4.763860369609857,B_to_LB
717899,2021-07-22,LB,2025-12-28,B,4.435318275154004,LB_to_B
718272,2024-04-01,LB,2025-12-31,B,1.7494866529774127,LB_to_B
718509,2020-01-24,VUS,2026-01-14,LB,5.973990417522245,VUS_to_LB
720621,2019-12-31,LB,2026-01-28,B,6.078028747433265,LB_to_B
722920,2022-10-01,LB,2026-01-26,B,3.3210130047912387,LB_to_B
724798,2020-02-07,LB,2026-01-24,B,5.963039014373717,LB_to_B
725308,2019-05-02,LB,2026-01-06,B,6.683093771389459,LB_to_B
725332,2022-03-16,LB,2026-03-10,B,3.9835728952772076,LB_to_B
726486,2019-08-30,LB,2020-01-17,VUS,0.38329911019849416,LB_to_VUS
727998,2021-11-24,LB,2026-01-18,B,4.1505817932922655,LB_to_B
728181,2021-08-04,LB,2026-01-17,B,4.454483230663929,LB_to_B
728853,2023-07-10,LB,2026-01-22,B,2.537987679671458,LB_to_B
729071,2020-02-13,VUS,2026-01-24,LB,5.946611909650924,VUS_to_LB
729122,2021-09-29,LB,2025-10-11,B,4.032854209445585,LB_to_B
731394,2019-05-20,LB,2026-01-24,B,6.683093771389459,LB_to_B
733788,2020-01-22,LB,2025-12-23,B,5.919233401779603,LB_to_B
734987,2020-05-02,LB,2026-01-24,B,5.730321697467488,LB_to_B
735841,2021-08-09,LB,2026-01-30,B,4.476386036960986,LB_to_B
739740,2017-08-23,LB,2026-01-16,B,8.399726214921287,LB_to_B
745070,2022-04-15,LB,2025-09-21,B,3.436002737850787,LB_to_B
748685,2020-03-18,LB,2025-12-30,B,5.7850787132101305,LB_to_B
749038,2019-11-11,VUS,2026-01-27,B,6.2121834360027375,VUS_to_B
750263,2020-07-15,LB,2026-01-12,B,5.494866529774128,LB_to_B
751132,2020-03-10,VUS,2026-01-20,B,5.864476386036961,VUS_to_B
752537,2020-11-30,LB,2023-12-08,B,3.0198494182067077,LB_to_B
752916,2021-07-28,LB,2026-02-01,B,4.514715947980835,LB_to_B
753169,2020-03-25,LB,2023-09-25,B,3.5017111567419574,LB_to_B
753295,2020-02-13,VUS,2023-08-22,LB,3.5208761122518824,VUS_to_LB
753430,2020-06-18,LB,2026-01-28,B,5.6125941136208075,LB_to_B
759403,2021-04-12,LB,2026-01-12,B,4.7529089664613275,LB_to_B
763037,2019-07-26,B,2026-03-01,LB,6.598220396988364,B_to_LB
763345,2020-03-17,VUS,2024-06-10,LB,4.232717316906228,VUS_to_LB
763958,2020-09-21,LB,2023-12-09,B,3.2142368240930868,LB_to_B
764483,2020-01-24,VUS,2021-09-26,LB,1.672826830937714,VUS_to_LB
765469,2020-02-13,VUS,2025-06-27,LB,5.368925393566051,VUS_to_LB
765804,2020-03-21,LB,2025-12-20,B,5.749486652977413,LB_to_B
765896,2021-11-05,LB,2025-03-31,B,3.40041067761807,LB_to_B
766689,2021-01-11,LB,2025-12-11,B,4.914442162902122,LB_to_B
766805,2017-08-23,LB,2026-01-28,B,8.432580424366872,LB_to_B
767422,2021-06-19,LB,2025-12-01,B,4.4517453798767965,LB_to_B
767851,2021-05-03,LB,2025-12-10,B,4.605065023956194,LB_to_B
767852,2021-04-26,LB,2026-01-14,B,4.720054757015743,LB_to_B
767853,2021-02-06,LB,2026-01-18,B,4.947296372347707,LB_to_B
767854,2021-02-06,LB,2026-01-18,B,4.947296372347707,LB_to_B
767855,2021-04-26,LB,2025-12-23,B,4.659822039698836,LB_to_B
767863,2018-01-12,LB,2026-01-31,B,8.05201916495551,LB_to_B
770022,2024-09-26,LB,2024-10-16,B,0.05475701574264202,LB_to_B
770511,2020-06-18,LB,2026-02-03,B,5.6290212183436,LB_to_B
772028,2020-12-15,LB,2026-01-16,B,5.086926762491444,LB_to_B
772029,2020-06-23,LB,2026-01-16,B,5.566050650239562,LB_to_B
772107,2020-02-11,LB,2025-11-15,B,5.760438056125941,LB_to_B
772268,2022-03-09,B,2026-01-15,LB,3.8548939082819986,B_to_LB
774123,2020-02-18,LB,2026-02-02,B,5.9575633127994525,LB_to_B
775635,2017-04-27,LB,2026-02-01,B,8.766598220396988,LB_to_B
779560,2021-08-13,LB,2025-12-31,B,4.383299110198494,LB_to_B
779722,2021-09-18,LB,2025-08-11,B,3.89596167008898,LB_to_B
783250,2020-02-16,LB,2026-01-09,B,5.897330595482546,LB_to_B
783814,2019-05-23,LB,2026-01-28,B,6.685831622176591,LB_to_B
787007,2021-07-15,LB,2026-01-26,B,4.5338809034907595,LB_to_B
789933,2021-09-10,B,2026-03-01,LB,4.470910335386721,B_to_LB
789974,2020-03-19,B,2026-01-27,LB,5.859000684462697,B_to_LB
789975,2021-08-14,LB,2026-02-01,B,4.468172484599589,LB_to_B
789977,2021-02-01,LB,2026-01-25,B,4.980150581793292,LB_to_B
790243,2019-07-24,LB,2025-09-30,B,6.187542778918549,LB_to_B
790553,2022-09-29,B,2026-02-02,LB,3.345653661875428,B_to_LB
791828,2018-01-13,LB,2026-01-24,B,8.030116358658454,LB_to_B
793275,2020-02-13,VUS,2024-03-02,LB,4.049281314168378,VUS_to_LB
793424,2020-03-17,VUS,2025-05-06,LB,5.136208076659822,VUS_to_LB
793483,2021-12-10,LB,2025-07-27,B,3.6276522929500343,LB_to_B
796994,2020-03-17,VUS,2025-07-21,LB,5.344284736481861,VUS_to_LB
798727,2020-03-17,VUS,2023-07-29,LB,3.3648186173853527,VUS_to_LB
804587,2018-09-14,P,2024-03-07,LP,5.478439425051334,P_to_LP
804590,2019-02-06,LP,2023-07-07,P,4.413415468856948,LP_to_P
807578,2018-12-11,P,2024-07-01,LP,5.555099247091033,P_to_LP
807581,2019-06-07,LP,2023-07-16,P,4.1067761806981515,LP_to_P
811258,2019-01-09,LP,2019-05-13,P,0.3394934976043806,LP_to_P
812587,2019-04-16,P,2025-12-29,LP,6.704996577686516,P_to_LP
829844,2019-05-23,P,2024-09-27,LP,5.349760438056126,P_to_LP
829845,2019-05-23,P,2025-06-07,LP,6.0424366872005475,P_to_LP
829854,2019-06-03,LB,2024-04-18,VUS,4.876112251882272,LB_to_VUS
829903,2019-10-16,P,2022-05-13,LP,2.5735797399041753,P_to_LP
829910,2019-10-21,LP,2026-02-03,P,6.288843258042436,LP_to_P
829920,2019-11-19,P,2025-12-01,LP,6.034223134839151,P_to_LP
829923,2019-11-21,LP,2024-06-20,VUS,4.5804243668720055,LP_to_VUS
830011,2019-10-04,P,2024-03-08,LP,4.427104722792608,P_to_LP
830025,2019-10-29,LP,2025-09-30,VUS,5.921971252566735,LP_to_VUS
841674,2020-03-23,P,2023-02-02,LP,2.863791923340178,P_to_LP
842545,2024-05-20,LP,2025-04-20,P,0.917180013689254,LP_to_P
849784,2022-02-03,P,2025-08-29,LP,3.567419575633128,P_to_LP
852969,2019-03-07,P,2025-05-11,LP,6.179329226557153,P_to_LP
854603,2024-04-26,P,2024-04-29,LP,0.008213552361396304,P_to_LP
860456,2019-11-28,P,2023-03-20,LP,3.3073237508555784,P_to_LP
870355,2018-03-06,P,2021-06-30,LP,3.3182751540041067,P_to_LP
870358,2020-03-11,LP,2024-05-23,P,4.199863107460644,LP_to_P
870362,2020-03-11,P,2026-01-26,LP,5.878165639972622,P_to_LP
870363,2020-03-11,LP,2026-01-26,P,5.878165639972622,LP_to_P
902337,2017-04-27,B,2025-09-26,LB,8.41615331964408,B_to_LB
934057,2017-11-10,LP,2019-06-11,P,1.5824777549623545,LP_to_P
938341,2024-11-19,P,2024-12-09,LP,0.05475701574264202,P_to_LP
939366,2022-03-27,P,2022-04-08,LP,0.03285420944558522,P_to_LP
939371,2019-09-14,LP,2024-10-08,P,5.06776180698152,LP_to_P
940787,2020-07-24,P,2022-01-25,LP,1.5058179329226558,P_to_LP
948311,2019-05-24,P,2019-11-20,LP,0.4928131416837782,P_to_LP
949477,2019-05-24,LP,2022-03-31,P,2.8528405201916494,LP_to_P
949749,2022-02-10,P,2024-03-21,LP,2.108145106091718,P_to_LP
952389,2022-05-14,P,2024-09-05,LP,2.3134839151266258,P_to_LP
961014,2019-10-03,LP,2022-05-27,P,2.647501711156742,LP_to_P
966248,2019-09-27,P,2024-02-20,LP,4.399726214921286,P_to_LP
967246,2020-12-09,P,2025-05-19,LP,4.440793976728268,P_to_LP
968858,2017-10-10,LP,2021-07-07,P,3.7399041752224504,LP_to_P
969676,2022-09-12,LP,2025-12-15,P,3.2580424366872007,LP_to_P
970165,2018-12-18,P,2026-03-23,LP,7.260780287474333,P_to_LP
974383,2020-02-01,P,2024-08-21,LP,4.553045859000685,P_to_LP
974467,2020-02-01,LP,2021-01-08,P,0.9363449691991786,LP_to_P
974474,2020-02-01,LP,2025-10-03,P,5.670088980150582,LP_to_P
975055,2018-07-17,LP,2024-08-20,P,6.094455852156058,LP_to_P
977198,2020-07-06,LP,2023-06-09,P,2.924024640657084,LP_to_P
983883,2019-03-23,LP,2024-03-14,P,4.97741273100616,LP_to_P
984035,2019-12-29,LP,2024-04-03,P,4.262833675564682,LP_to_P
984045,2019-04-06,LP,2023-10-08,P,4.506502395619439,LP_to_P
984067,2019-09-30,LP,2022-06-17,P,2.7132101300479126,LP_to_P
984358,2019-06-15,LP,2024-01-04,P,4.555783709787817,LP_to_P
984361,2019-12-20,LP,2025-06-12,P,5.478439425051334,LP_to_P
988116,2018-08-27,LP,2025-01-19,VUS,6.398357289527721,LP_to_VUS
988141,2014-03-16,LP,2025-10-02,P,11.548254620123203,LP_to_P
988149,2019-02-21,LP,2026-01-27,P,6.93223819301848,LP_to_P
988151,2019-05-17,LP,2025-09-10,P,6.31895961670089,LP_to_P
988219,2018-12-20,LP,2025-09-26,P,6.767967145790554,LP_to_P
988243,2018-09-06,P,2025-09-30,LP,7.066392881587953,P_to_LP
988254,2014-04-18,VUS,2024-12-01,LB,10.622861054072553,VUS_to_LB
989510,2020-08-14,VUS,2025-03-27,LB,4.616016427104722,VUS_to_LB
989511,2020-08-13,VUS,2024-08-12,LB,3.997262149212868,VUS_to_LB
990631,2020-07-29,VUS,2025-01-23,LB,4.487337440109514,VUS_to_LB
990632,2020-08-13,VUS,2023-07-19,LB,2.9295003422313486,VUS_to_LB
990707,2020-08-13,VUS,2023-05-31,LB,2.7953456536618755,VUS_to_LB
990708,2020-08-13,VUS,2025-11-10,LB,5.242984257357974,VUS_to_LB
990710,2020-08-14,VUS,2025-06-12,B,4.826830937713894,VUS_to_B
992382,2019-12-30,P,2022-12-22,LP,2.9787816563997263,P_to_LP
992388,2020-01-07,LP,2020-09-10,P,0.676249144421629,LP_to_P
992428,2020-02-07,P,2025-05-21,LP,5.284052019164956,P_to_LP
996230,2021-01-21,LP,2024-07-17,P,3.485284052019165,LP_to_P
1004853,2020-04-18,VUS,2025-06-12,LB,5.149897330595483,VUS_to_LB
1008517,2024-07-12,P,2024-11-25,LP,0.3723477070499658,P_to_LP
1017230,2022-09-02,P,2025-01-15,LP,2.3709787816563996,P_to_LP
1029644,2019-08-21,P,2024-10-31,LP,5.196440793976728,P_to_LP
1036012,2020-03-09,VUS,2025-02-24,P,4.963723477070499,VUS_to_P
1051443,2023-03-01,B,2025-12-01,LB,2.754277891854894,B_to_LB
1057850,2024-06-28,LP,2026-01-18,P,1.5578370978781657,LP_to_P
1066320,2021-09-08,LP,2024-07-18,P,2.858316221765914,LP_to_P
1066334,2021-02-10,LP,2025-10-21,P,4.692676249144422,LP_to_P
1066653,2021-12-22,LP,2022-11-15,P,0.8980150581793293,LP_to_P
1066732,2021-10-21,P,2024-04-19,LP,2.4941820670773445,P_to_LP
1066759,2020-06-23,LP,2024-07-15,P,4.060232717316906,LP_to_P
