VariationID,first_date,first_bucket,latest_date,latest_bucket
44565,2012-05-07,B,2026-02-04,B
44566,2012-05-07,B,2026-02-03,B
44567,2017-04-27,LB,2026-01-20,LB
44569,2017-03-26,LB,2026-02-01,LB
44570,2012-05-07,B,2026-02-01,B
44571,2012-12-19,B,2026-02-01,B
44572,2012-05-07,B,2026-02-01,B
44573,2013-01-30,B,2026-01-01,B
44574,2012-12-20,LB,2025-10-11,LB
50501,2013-05-01,P,2013-05-01,P
50788,2025-09-26,LP,2025-09-26,LP
50789,2025-09-26,P,2025-09-26,P
50790,2025-09-26,VUS,2025-09-26,VUS
56323,2018-04-10,P,2024-05-06,P
56328,2024-06-03,P,2024-06-03,P
56330,2020-05-18,P,2024-02-15,P
56331,2020-06-24,P,2021-12-01,P
56337,2024-06-18,P,2024-06-18,P
56420,2020-03-26,P,2025-07-07,P
56421,2017-10-09,P,2025-10-10,P
56423,2023-04-06,LP,2025-06-01,LP
56424,2020-04-08,LP,2025-08-06,LP
56425,2025-02-17,VUS,2025-02-17,VUS
56427,2024-01-04,P,2024-01-04,P
56431,1998-03-01,P,2025-12-24,P
56434,2017-11-01,LP,2022-12-19,LP
56435,2023-07-06,P,2023-07-06,P
56436,1998-03-01,P,2025-01-06,P
56439,2023-08-28,P,2023-08-28,P
56441,1999-12-01,P,2025-06-23,P
56442,2021-01-13,LP,2025-08-08,LP
56449,2017-03-15,P,2026-01-19,P
56450,2017-11-10,LP,2025-08-12,LP
56454,2024-07-03,VUS,2024-07-03,VUS
56460,2017-06-08,LP,2025-06-01,LP
56462,2019-05-28,LP,2025-12-04,LP
56464,2023-08-02,P,2024-04-05,P
56466,2021-02-25,P,2022-11-08,P
56474,2025-12-02,P,2025-12-02,P
56475,2022-04-15,P,2023-06-01,P
56478,2025-02-10,LP,2025-02-10,LP
56479,2017-11-29,P,2024-01-20,P
56480,2022-11-05,P,2022-11-05,P
56482,2020-12-01,P,2026-01-30,P
56490,2021-11-27,LP,2024-05-25,LP
56491,2021-03-16,LP,2021-03-16,LP
56492,2023-11-14,P,2023-11-14,P
56493,2017-08-22,LP,2025-09-01,LP
56495,2018-12-03,VUS,2024-04-05,VUS
56496,1999-12-01,P,2025-07-17,P
56497,1998-03-01,P,2026-01-06,P
56500,2021-10-01,VUS,2025-10-20,VUS
56504,2021-11-15,LP,2024-03-17,LP
56505,2015-11-23,P,2024-04-03,P
56506,2023-09-20,P,2023-09-20,P
56507,2021-07-05,LP,2024-03-13,LP
56510,2021-10-15,P,2021-10-15,P
56513,2016-10-17,P,2024-02-20,P
56515,2021-04-18,P,2023-01-24,P
56516,2025-02-01,P,2025-02-01,P
56518,2017-11-01,P,2025-09-12,P
56520,2021-04-22,P,2024-02-02,P
56521,2017-03-16,P,2023-07-07,P
56802,2004-04-01,P,2004-04-01,P
57003,2011-08-12,VUS,2011-08-12,VUS
57026,2011-08-12,VUS,2011-08-12,VUS
57043,2011-08-12,P,2011-08-12,P
57053,2011-08-12,P,2011-08-12,P
57066,2011-08-12,P,2011-08-12,P
57076,2011-08-12,P,2011-08-12,P
57084,2011-08-12,VUS,2011-08-12,VUS
57085,2011-08-12,P,2011-08-12,P
57090,2011-08-12,P,2011-08-12,P
57133,2011-08-12,P,2011-08-12,P
57143,2011-08-12,P,2011-08-12,P
57180,2011-08-12,P,2011-08-12,P
57204,2011-08-12,P,2011-08-12,P
57215,2011-08-12,P,2011-08-12,P
57220,2011-08-12,P,2011-08-12,P
57263,2011-08-12,P,2011-08-12,P
57267,2011-08-12,P,2011-08-12,P
57282,2011-08-12,P,2011-08-12,P
57304,2011-08-12,VUS,2011-08-12,VUS
57324,2011-08-12,P,2011-08-12,P
57326,2011-08-12,P,2011-08-12,P
57352,2011-08-12,P,2011-08-12,P
57353,2011-08-12,P,2011-08-12,P
57365,2011-08-12,VUS,2011-08-12,VUS
57401,2011-08-12,P,2011-08-12,P
57406,2011-08-12,P,2011-08-12,P
57413,2011-08-12,P,2011-08-12,P
57419,2011-08-12,P,2011-08-12,P
57453,2011-08-12,P,2011-08-12,P
57505,2011-08-12,P,2011-08-12,P
57510,2011-08-12,P,2011-08-12,P
57536,2011-08-12,VUS,2011-08-12,VUS
57629,2011-08-12,P,2011-08-12,P
57808,2011-08-12,P,2011-08-12,P
57840,2011-08-12,P,2011-08-12,P
57841,2011-08-12,P,2011-08-12,P
57881,2011-08-12,P,2011-08-12,P
57882,2011-08-12,P,2011-08-12,P
58029,2011-08-12,P,2011-08-12,P
58031,2011-08-12,P,2011-08-12,P
58042,2011-08-12,P,2011-08-12,P
58043,2011-08-12,P,2011-08-12,P
58061,2011-08-12,P,2011-08-12,P
58062,2011-08-12,P,2011-08-12,P
58079,2011-08-12,P,2011-08-12,P
58081,2011-08-12,P,2011-08-12,P
58111,2011-08-12,P,2011-08-12,P
58185,2011-08-12,VUS,2011-08-12,VUS
58186,2011-08-12,VUS,2011-08-12,VUS
58348,2011-08-12,VUS,2011-08-12,VUS
58427,2011-08-12,P,2011-08-12,P
58428,2011-08-12,P,2011-08-12,P
58461,2011-08-12,VUS,2011-08-12,VUS
58526,2011-08-12,P,2011-08-12,P
58527,2011-08-12,P,2011-08-12,P
58580,2011-08-12,P,2011-08-12,P
58594,2011-08-12,P,2011-08-12,P
58703,2011-08-12,P,2011-08-12,P
58714,2011-08-12,P,2011-08-12,P
58776,2011-08-12,P,2011-08-12,P
58777,2011-08-12,P,2011-08-12,P
58858,2011-08-12,P,2011-08-12,P
58918,2011-08-12,P,2011-08-12,P
58919,2011-08-12,P,2011-08-12,P
58986,2011-08-12,P,2011-08-12,P
59049,2011-08-12,VUS,2011-08-12,VUS
59050,2011-08-12,VUS,2011-08-12,VUS
59051,2011-08-12,VUS,2011-08-12,VUS
59058,2011-08-12,VUS,2011-08-12,VUS
59059,2011-08-12,VUS,2011-08-12,VUS
59060,2011-08-12,P,2011-08-12,P
59062,2011-08-12,P,2011-08-12,P
59063,2011-08-12,P,2011-08-12,P
59064,2011-08-12,P,2011-08-12,P
59065,2011-08-12,P,2011-08-12,P
59066,2011-08-12,P,2011-08-12,P
59110,2011-05-06,LP,2011-05-06,LP
59111,2011-08-12,P,2011-08-12,P
59124,2011-08-12,P,2011-08-12,P
59125,2011-08-12,P,2011-08-12,P
59158,2011-08-12,P,2011-08-12,P
59159,2011-08-12,P,2011-08-12,P
59455,2011-08-12,P,2011-08-12,P
59456,2011-08-12,P,2011-08-12,P
59457,2011-08-12,P,2011-08-12,P
59458,2011-08-12,P,2011-08-12,P
59505,2011-08-12,P,2011-08-12,P
59507,2011-08-12,P,2011-08-12,P
59510,2011-08-12,P,2011-08-12,P
59511,2011-08-12,P,2011-08-12,P
59532,2011-08-12,P,2011-08-12,P
59536,2011-08-12,P,2011-08-12,P
59537,2011-08-12,P,2011-08-12,P
59551,2011-08-12,P,2011-08-12,P
59589,2011-08-12,P,2011-08-12,P
59590,2011-08-12,P,2011-08-12,P
59610,2011-08-12,P,2011-08-12,P
59657,2011-08-12,P,2011-08-12,P
59678,2011-08-12,P,2011-08-12,P
59680,2011-08-12,P,2011-08-12,P
59772,2011-08-12,P,2011-08-12,P
59794,2011-08-12,P,2011-08-12,P
59795,2011-08-12,P,2011-08-12,P
59799,2011-08-12,P,2011-08-12,P
59836,2011-08-12,P,2011-08-12,P
59837,2011-08-12,P,2011-08-12,P
59839,2011-08-12,P,2011-08-12,P
59875,2011-08-12,P,2011-08-12,P
59876,2011-08-12,P,2011-08-12,P
59970,2011-08-12,P,2011-08-12,P
59971,2011-08-12,P,2011-08-12,P
60076,2011-08-12,P,2011-08-12,P
60203,2011-08-12,VUS,2011-08-12,VUS
60235,2011-08-12,VUS,2011-08-12,VUS
60297,2011-08-12,P,2011-08-12,P
60415,2011-08-12,P,2011-08-12,P
60416,2011-08-12,P,2011-08-12,P
60431,2011-08-12,P,2011-08-12,P
60440,2011-08-12,P,2011-08-12,P
60441,2011-08-12,P,2011-08-12,P
60539,2022-09-19,VUS,2022-09-19,VUS
78334,2025-06-12,LB,2025-09-14,LB
78337,2023-11-28,VUS,2025-05-30,VUS
78338,2018-07-18,LP,2018-07-18,LP
81107,2017-01-17,LB,2023-11-05,LB
91846,2013-12-02,P,2013-12-02,P
91848,2013-12-02,P,2013-12-02,P
91849,2013-12-02,P,2013-12-02,P
91851,2013-12-02,P,2013-12-02,P
100823,2016-11-23,VUS,2021-07-16,VUS
128828,2011-07-01,B,2026-02-04,B
128829,2011-07-01,B,2026-02-04,B
128830,2011-07-01,B,2026-02-04,B
128833,2013-11-12,B,2026-02-03,B
128834,2013-09-05,B,2026-02-03,B
128835,2013-09-05,B,2026-02-03,B
135454,2024-04-18,VUS,2025-12-03,VUS
135456,2023-06-28,VUS,2025-09-10,VUS
135637,2025-09-26,P,2025-09-26,P
135638,2025-09-26,P,2025-09-26,P
135639,2025-09-26,P,2025-09-26,P
135640,2019-06-07,P,2025-09-26,P
135641,2018-03-16,P,2025-11-06,P
136972,2014-04-23,B,2026-01-28,B
136973,2013-04-30,B,2026-01-28,B
136975,2013-04-22,B,2026-02-01,B
136976,2014-04-23,B,2014-04-23,B
136977,2014-05-06,B,2026-01-26,B
136978,2012-03-20,B,2026-02-04,B
136979,2014-05-27,B,2026-01-12,B
136980,2013-10-28,B,2026-01-27,B
136981,2014-04-23,B,2026-01-27,B
136982,2013-09-05,B,2026-02-04,B
136983,2013-09-19,B,2026-02-03,B
136984,2013-12-09,B,2013-12-09,B
136985,2014-04-23,B,2014-04-23,B
136986,2014-06-06,B,2020-01-02,B
136987,2013-12-09,B,2013-12-09,B
138688,2014-05-27,B,2026-02-01,B
138689,2013-12-31,B,2026-02-01,B
138690,2013-12-31,B,2026-02-01,B
138967,2014-03-12,B,2026-01-28,B
138968,2013-11-11,B,2026-02-03,B
138969,2014-01-23,B,2026-02-02,B
138970,2013-11-27,B,2026-02-03,B
139532,2014-06-05,P,2014-06-05,P
140593,2013-08-01,P,2013-08-01,P
140594,2015-03-10,P,2015-03-10,P
144164,2011-01-24,P,2013-09-18,P
144168,2013-09-23,P,2013-09-23,P
144208,2010-05-27,VUS,2010-05-27,VUS
144226,2013-04-23,P,2013-04-23,P
144227,2011-01-05,LP,2011-01-05,LP
144228,2013-04-23,P,2013-04-23,P
144246,2013-04-29,P,2013-04-29,P
144256,2013-06-25,P,2013-06-25,P
144298,2010-02-28,P,2010-02-28,P
144309,2010-02-28,P,2010-02-28,P
144327,2009-12-30,P,2009-12-30,P
144343,2009-12-30,P,2009-12-30,P
144349,2009-12-30,P,2009-12-30,P
144391,2010-01-30,P,2010-01-30,P
144406,2010-03-30,P,2010-03-30,P
144441,2010-03-30,P,2010-03-30,P
144450,2010-05-30,B,2010-05-30,B
144518,2010-04-30,P,2010-04-30,P
144555,2010-05-30,P,2010-05-30,P
144686,2010-06-30,P,2010-06-30,P
144708,2010-08-18,P,2010-08-18,P
144714,2010-08-18,P,2010-08-18,P
144717,2010-08-18,P,2010-08-18,P
144734,2010-08-19,P,2010-08-19,P
144741,2010-08-19,P,2010-08-19,P
144872,2010-11-30,P,2010-11-30,P
145336,2010-07-30,P,2010-07-30,P
145386,2010-08-30,VUS,2010-08-30,VUS
145430,2010-09-30,P,2010-09-30,P
145519,2010-08-27,P,2010-08-27,P
145579,2010-12-22,P,2010-12-22,P
145649,2011-01-05,P,2011-01-05,P
145783,2010-11-30,B,2010-11-30,B
145837,2010-11-30,LB,2010-11-30,LB
145908,2010-11-30,LB,2010-11-30,LB
145969,2010-11-30,P,2010-11-30,P
146018,2010-11-30,P,2010-11-30,P
146034,2010-11-30,VUS,2010-11-30,VUS
146052,2010-11-30,VUS,2010-11-30,VUS
146074,2009-07-30,P,2009-07-30,P
146075,2009-07-30,P,2009-07-30,P
146077,2009-07-30,P,2009-07-30,P
146083,2009-07-30,P,2009-07-30,P
146084,2009-07-30,P,2009-07-30,P
146111,2009-07-30,P,2009-07-30,P
146118,2009-07-30,P,2009-07-30,P
146230,2011-01-14,P,2011-01-14,P
146231,2011-01-14,P,2011-01-14,P
146254,2011-01-24,P,2011-01-24,P
146275,2011-01-24,LP,2011-01-24,LP
146282,2011-01-27,LP,2011-01-27,LP
146356,2011-02-18,P,2011-02-18,P
146393,2011-08-05,LP,2011-08-05,LP
146394,2011-08-05,P,2011-08-05,P
146419,2011-05-06,VUS,2011-05-06,VUS
146500,2010-12-22,VUS,2010-12-22,VUS
146523,2010-12-22,VUS,2010-12-22,VUS
146543,2010-12-22,VUS,2010-12-22,VUS
146577,2010-10-19,P,2010-10-19,P
146581,2010-10-19,P,2010-10-19,P
146595,2010-10-19,P,2010-10-19,P
146615,2010-10-20,P,2010-10-20,P
146619,2010-10-20,P,2010-10-20,P
146635,2011-02-16,P,2011-02-16,P
146638,2011-02-16,P,2011-02-16,P
146683,2011-08-05,P,2011-08-05,P
146684,2011-08-05,P,2011-08-05,P
146703,2009-11-30,P,2009-11-30,P
146719,2009-11-30,P,2009-11-30,P
146793,2012-09-21,P,2012-09-21,P
146879,2011-02-11,P,2011-02-11,P
146931,2010-10-20,P,2010-10-20,P
147379,2010-12-22,P,2010-12-22,P
147419,2010-12-22,P,2010-12-22,P
147434,2010-12-22,P,2010-12-22,P
147452,2010-12-22,VUS,2010-12-22,VUS
147488,2010-12-22,P,2010-12-22,P
147547,2010-10-01,P,2010-10-01,P
147631,2010-01-30,P,2010-01-30,P
147647,2010-10-14,P,2010-10-14,P
147688,2010-10-14,P,2010-10-14,P
147691,2010-10-14,P,2010-10-14,P
147703,2010-10-14,P,2010-10-14,P
147709,2010-10-14,P,2010-10-14,P
147765,2010-12-22,P,2010-12-22,P
147808,2010-12-22,P,2010-12-22,P
147839,2011-09-16,P,2011-09-16,P
147948,2018-02-14,LP,2018-02-14,LP
148007,2010-12-22,P,2010-12-22,P
148184,2011-03-21,P,2011-03-21,P
148187,2011-03-21,P,2011-03-21,P
148194,2011-03-21,P,2011-03-21,P
148232,2011-04-08,P,2011-04-08,P
148248,2011-04-08,LB,2011-04-08,LB
148264,2011-04-08,P,2011-04-08,P
148268,2011-04-08,P,2011-04-08,P
148270,2011-04-08,P,2011-04-08,P
148301,2011-04-14,P,2011-04-14,P
148307,2011-04-14,P,2011-04-14,P
148363,2011-04-21,P,2011-04-21,P
148381,2011-04-27,P,2011-04-27,P
148405,2011-04-27,VUS,2011-04-27,VUS
148458,2011-05-27,P,2011-05-27,P
148598,2011-08-19,P,2011-08-19,P
148653,2011-08-29,P,2011-08-29,P
148677,2011-09-12,P,2011-09-12,P
148721,2011-09-20,P,2011-09-20,P
148724,2011-09-20,VUS,2011-09-20,VUS
148762,2011-10-07,VUS,2011-10-07,VUS
148771,2011-11-04,VUS,2011-11-04,VUS
148797,2012-01-13,LP,2012-01-13,LP
148823,2012-08-02,P,2012-08-02,P
148849,2011-11-04,P,2011-11-04,P
148854,2011-11-04,P,2011-11-04,P
148861,2011-11-04,P,2011-11-04,P
148944,2012-01-13,P,2012-01-13,P
148976,2012-01-03,P,2012-01-03,P
149028,2012-01-13,VUS,2012-01-13,VUS
149059,2012-01-23,P,2012-01-23,P
149060,2012-01-23,P,2012-01-23,P
149061,2012-01-23,P,2012-01-23,P
149124,2012-02-14,VUS,2012-02-14,VUS
149132,2012-03-09,P,2012-03-09,P
149176,2012-04-05,P,2012-04-05,P
149256,2012-04-16,VUS,2012-04-16,VUS
149262,2012-04-23,P,2012-04-23,P
149301,2012-08-20,P,2012-08-20,P
149407,2012-09-21,P,2012-09-21,P
149483,2012-09-21,VUS,2012-09-21,VUS
149484,2012-09-21,P,2012-09-21,P
149543,2012-08-02,VUS,2012-08-02,VUS
149571,2011-07-05,VUS,2011-07-05,VUS
149694,2012-05-07,P,2012-05-07,P
149714,2012-09-21,B,2012-09-21,B
149717,2012-09-21,P,2012-09-21,P
149828,2012-09-21,P,2012-09-21,P
149905,2012-09-21,P,2012-09-21,P
149975,2012-09-21,P,2012-09-21,P
150050,2012-05-07,P,2012-05-07,P
150116,2012-08-02,P,2012-08-02,P
150158,2012-09-21,P,2012-09-21,P
150242,2012-07-09,P,2012-07-09,P
150271,2012-09-21,B,2012-09-21,B
150284,2012-09-21,P,2012-09-21,P
150323,2011-10-07,LB,2011-10-07,LB
150340,2011-07-05,P,2011-07-05,P
150341,2011-07-05,P,2011-07-05,P
150342,2012-09-21,B,2012-09-21,B
150620,2014-07-18,P,2014-07-18,P
150641,2011-08-02,P,2011-08-02,P
150647,2011-07-05,P,2011-07-05,P
150728,2012-09-21,LB,2012-09-21,LB
150740,2012-09-21,P,2012-09-21,P
150751,2012-09-21,P,2012-09-21,P
150816,2012-09-21,VUS,2012-09-21,VUS
150819,2012-09-04,P,2012-09-04,P
150835,2012-06-18,P,2012-06-18,P
150858,2012-06-04,P,2012-06-04,P
150937,2011-07-05,P,2011-07-05,P
151004,2012-07-16,P,2012-07-16,P
151158,2013-03-19,P,2013-03-19,P
151578,2011-04-30,P,2011-04-30,P
151681,2011-04-30,VUS,2011-04-30,VUS
151692,2011-04-30,P,2011-04-30,P
151710,2013-01-25,LB,2013-01-25,LB
151712,2012-10-15,P,2012-10-15,P
151716,2011-04-30,P,2011-04-30,P
151718,2011-04-30,P,2011-04-30,P
151757,2013-04-02,P,2013-04-02,P
151916,2011-04-30,P,2011-04-30,P
152335,2013-03-19,VUS,2013-03-19,VUS
152337,2013-03-19,VUS,2013-03-19,VUS
152441,2011-04-30,P,2011-04-30,P
152451,2011-04-30,VUS,2011-04-30,VUS
152657,2011-04-30,LB,2011-04-30,LB
152877,2011-04-30,P,2011-04-30,P
152906,2011-04-30,P,2011-04-30,P
152907,2011-04-30,P,2011-04-30,P
152912,2011-04-30,P,2011-04-30,P
152920,2011-04-30,P,2011-04-30,P
152922,2011-04-30,P,2011-04-30,P
152923,2011-04-30,P,2011-04-30,P
152943,2012-10-15,P,2012-10-15,P
152977,2013-02-04,B,2013-02-04,B
152987,2013-02-04,P,2013-02-04,P
152991,2013-02-04,P,2013-02-04,P
152998,2013-02-04,B,2013-02-04,B
153069,2010-10-01,P,2010-10-01,P
153088,2010-10-01,P,2010-10-01,P
153090,2010-10-01,P,2010-10-01,P
153170,2013-09-27,VUS,2013-09-27,VUS
153184,2014-03-24,P,2014-03-24,P
153225,2014-03-24,LP,2014-03-24,LP
153280,2014-03-24,LB,2014-03-24,LB
153318,2013-09-27,LP,2013-09-27,LP
153325,2013-05-07,LP,2013-05-07,LP
153351,2013-05-14,VUS,2013-05-14,VUS
153518,2013-07-01,P,2013-07-01,P
153561,2013-07-16,P,2013-07-16,P
153563,2013-07-16,P,2013-07-16,P
153577,2013-09-27,VUS,2013-09-27,VUS
153602,2013-07-16,P,2013-07-16,P
153641,2013-08-02,VUS,2013-08-02,VUS
153642,2013-08-02,VUS,2013-08-02,VUS
153653,2013-08-02,P,2013-08-02,P
153711,2014-07-18,VUS,2014-07-18,VUS
153720,2013-08-19,LP,2013-08-19,LP
153821,2013-09-23,P,2013-09-23,P
153838,2015-06-22,VUS,2015-06-22,VUS
153864,2013-10-22,VUS,2013-10-22,VUS
153962,2013-10-22,P,2013-10-22,P
153975,2014-08-25,VUS,2014-08-25,VUS
154178,2014-03-10,P,2014-03-10,P
154196,2014-03-18,P,2014-03-18,P
154206,2014-03-18,P,2014-03-18,P
154247,2014-03-18,P,2014-03-18,P
154378,2010-08-18,P,2010-08-18,P
154386,2011-08-05,P,2011-08-05,P
154401,2010-11-30,B,2010-11-30,B
154432,2010-08-30,P,2010-08-30,P
154518,2013-07-16,VUS,2013-07-16,VUS
154526,2010-12-22,P,2010-12-22,P
154540,2010-10-14,B,2010-10-14,B
154563,2011-01-27,P,2011-01-27,P
154621,2010-12-22,P,2010-12-22,P
154735,2012-12-10,P,2012-12-10,P
154736,2012-12-10,P,2012-12-10,P
154749,2012-09-21,P,2012-09-21,P
154815,2013-01-25,LP,2013-01-25,LP
154848,2012-10-24,P,2012-10-24,P
154897,2012-09-21,P,2012-09-21,P
154943,2012-08-20,P,2012-08-20,P
154945,2012-08-20,P,2012-08-20,P
154952,2012-09-10,P,2012-09-10,P
155012,2013-01-21,P,2013-01-21,P
155058,2013-03-26,LP,2013-03-26,LP
155087,2012-10-15,P,2012-10-15,P
155160,2013-03-04,P,2013-03-04,P
155165,2013-03-04,P,2013-03-04,P
155198,2013-04-04,LP,2013-04-04,LP
155254,2012-09-26,LP,2012-09-26,LP
155264,2013-01-09,P,2013-01-09,P
155275,2012-10-23,P,2012-10-23,P
155306,2014-12-02,P,2014-12-02,P
155344,2013-04-29,P,2013-04-29,P
155358,2013-09-27,P,2013-09-27,P
155391,2013-06-11,P,2013-06-11,P
155409,2015-06-22,P,2015-06-22,P
155430,2013-07-01,P,2013-07-01,P
155443,2013-09-27,VUS,2013-09-27,VUS
155448,2013-07-16,P,2013-07-16,P
155492,2013-08-19,P,2013-08-19,P
155508,2013-09-03,VUS,2013-09-03,VUS
155559,2013-10-22,LP,2013-10-22,LP
155570,2014-07-18,P,2014-07-18,P
155595,2016-02-01,P,2016-02-01,P
155621,2013-11-27,P,2013-11-27,P
155636,2014-03-10,P,2014-03-10,P
155640,2014-03-10,P,2014-03-10,P
155643,2014-07-18,P,2014-07-18,P
155685,2014-03-18,P,2014-03-18,P
155687,2014-03-18,P,2014-03-18,P
156222,2014-09-01,P,2019-05-28,P
157517,2014-10-01,VUS,2024-04-12,VUS
158088,2014-06-01,P,2014-06-01,P
160862,2011-08-12,P,2011-08-12,P
160921,2011-08-12,P,2011-08-12,P
