VariationID,first_date,first_bucket,latest_date,latest_bucket,years_to_reclassification,transition
204277,2014-11-27,P,2024-03-14,LP,9.295003422313483,P_to_LP
204278,2014-11-27,P,2025-10-02,LP,10.847364818617386,P_to_LP
204281,2014-11-27,P,2023-01-18,LP,8.14236824093087,P_to_LP
204282,2014-11-27,P,2023-10-27,LP,8.914442162902121,P_to_LP
204284,2014-11-27,P,2025-12-01,LP,11.011635865845312,P_to_LP
204288,2014-11-27,P,2025-06-05,LP,10.521560574948666,P_to_LP
207998,2020-02-01,LP,2025-04-01,P,5.163586584531143,LP_to_P
208571,2014-12-18,LP,2015-03-13,P,0.2327173169062286,LP_to_P
211146,2015-04-16,VUS,2023-05-27,LB,8.112251882272416,VUS_to_LB
216904,2013-11-05,LP,2025-12-06,P,12.084873374401095,LP_to_P
217418,2010-01-01,P,2025-09-10,LP,15.690622861054072,P_to_LP
217420,2012-03-01,P,2018-01-13,VUS,5.8699520876112254,P_to_VUS
217421,2012-03-01,P,2025-09-08,LP,13.522245037645447,P_to_LP
218183,2005-11-01,P,2023-03-26,VUS,17.39630390143737,P_to_VUS
234927,2016-10-06,P,2025-07-23,LP,8.793976728268309,P_to_LP
234928,2016-10-06,P,2025-07-21,LP,8.788501026694044,P_to_LP
237757,2021-11-03,LB,2025-06-12,VUS,3.6057494866529773,LB_to_VUS
237763,2019-04-11,LP,2025-10-16,P,6.5160848733744015,LP_to_P
237770,2021-11-05,LP,2025-09-08,P,3.8412046543463383,LP_to_P
242488,2018-10-29,LP,2023-05-12,P,4.5338809034907595,LP_to_P
252613,2015-09-03,B,2026-02-01,LB,10.414784394250514,B_to_LB
254727,2017-04-27,LB,2026-01-28,B,8.75564681724846,LB_to_B
255874,2016-02-02,LB,2026-02-04,B,10.00684462696783,LB_to_B
255908,2022-04-11,LB,2025-12-14,B,3.676933607118412,LB_to_B
255966,2017-04-27,LB,2026-01-28,B,8.75564681724846,LB_to_B
260213,2018-01-13,LB,2026-02-01,B,8.05201916495551,LB_to_B
261404,2019-12-31,B,2026-01-01,LB,6.0041067761806985,B_to_LB
265999,2017-09-08,LP,2023-04-30,P,5.639972621492129,LP_to_P
283344,2015-10-05,LB,2026-02-01,B,10.327173169062286,LB_to_B
297336,2018-01-13,B,2020-03-14,LB,2.1656399726214923,B_to_LB
301787,2018-01-13,B,2018-11-12,LB,0.8295687885010267,B_to_LB
301792,2018-01-13,LB,2026-01-28,B,8.041067761806982,LB_to_B
303571,2018-01-12,LB,2026-02-04,B,8.062970568104038,LB_to_B
305237,2017-04-27,LB,2025-12-04,B,8.605065023956195,LB_to_B
316266,2018-01-13,LB,2025-12-21,B,7.9370294318959616,LB_to_B
316275,2017-04-27,LB,2026-01-28,B,8.75564681724846,LB_to_B
316289,2018-01-13,B,2021-06-04,LB,3.3894592744695413,B_to_LB
321165,2018-01-13,LB,2026-01-30,B,8.046543463381246,LB_to_B
321166,2021-04-12,LB,2026-02-04,B,4.815879534565366,LB_to_B
323485,2018-01-12,B,2018-01-12,LB,0.0,B_to_LB
323490,2018-01-13,LB,2018-01-13,B,0.0,LB_to_B
323494,2018-01-12,B,2021-05-16,LB,3.3401779603011637,B_to_LB
323521,2018-01-13,LB,2018-01-13,B,0.0,LB_to_B
328743,2018-01-13,LB,2026-01-18,B,8.013689253935661,LB_to_B
328755,2018-01-12,B,2026-03-03,LB,8.136892539356605,B_to_LB
328761,2018-01-13,B,2026-03-03,LB,8.134154688569472,B_to_LB
328766,2018-01-13,LB,2026-01-19,B,8.016427104722792,LB_to_B
328769,2018-01-13,VUS,2024-08-26,P,6.617385352498289,VUS_to_P
335292,2018-01-13,B,2020-04-09,LB,2.236824093086927,B_to_LB
335295,2018-01-13,VUS,2024-08-26,LP,6.617385352498289,VUS_to_LP
335300,2017-10-24,LB,2018-01-13,VUS,0.22176591375770022,LB_to_VUS
335755,2018-01-13,LB,2026-01-13,B,8.0,LB_to_B
335762,2018-01-12,LB,2025-06-12,B,7.41409993155373,LB_to_B
335765,2017-04-27,LB,2026-01-28,B,8.75564681724846,LB_to_B
335777,2017-04-27,LB,2026-01-28,B,8.75564681724846,LB_to_B
335779,2018-01-12,LB,2026-01-15,B,8.008213552361397,LB_to_B
335782,2018-01-13,LB,2025-10-19,B,7.7645448323066395,LB_to_B
335786,2018-01-13,LB,2025-11-28,B,7.874058863791923,LB_to_B
335791,2017-04-27,LB,2026-01-28,B,8.75564681724846,LB_to_B
335792,2017-04-27,LB,2026-01-28,B,8.75564681724846,LB_to_B
335793,2017-04-27,LB,2026-01-27,B,8.752908966461328,LB_to_B
335799,2017-04-27,LB,2026-01-27,B,8.752908966461328,LB_to_B
336196,2018-01-12,LB,2026-01-26,B,8.038329911019849,LB_to_B
338425,2018-03-16,LB,2026-01-21,B,7.852156057494867,LB_to_B
338426,2018-01-12,VUS,2025-10-21,LB,7.772758384668036,VUS_to_LB
338438,2018-01-13,LB,2018-01-13,B,0.0,LB_to_B
338441,2018-01-12,B,2018-01-12,LB,0.0,B_to_LB
338443,2018-01-13,B,2021-05-12,LB,3.326488706365503,B_to_LB
338456,2018-01-13,B,2018-01-13,LB,0.0,B_to_LB
338464,2018-01-12,B,2021-05-12,LB,3.3292265571526354,B_to_LB
338467,2018-01-13,B,2018-01-13,LB,0.0,B_to_LB
338498,2018-01-13,B,2018-01-13,LB,0.0,B_to_LB
338819,2018-01-12,LB,2023-03-23,B,5.190965092402464,LB_to_B
338829,2018-01-12,LB,2025-12-16,B,7.926078028747433,LB_to_B
342796,2018-01-13,LB,2026-02-03,B,8.057494866529774,LB_to_B
342801,2017-04-27,LB,2026-02-03,B,8.772073921971252,LB_to_B
342807,2018-01-12,LB,2018-01-12,B,0.0,LB_to_B
344443,2020-04-27,LB,2022-08-23,VUS,2.321697467488022,LB_to_VUS
344453,2018-01-13,B,2020-10-03,LB,2.7214236824093088,B_to_LB
347002,2018-01-12,B,2026-01-15,LB,8.008213552361397,B_to_LB
347004,2018-01-12,B,2025-04-17,LB,7.260780287474333,B_to_LB
347007,2018-01-13,B,2025-06-12,LB,7.411362080766598,B_to_LB
350199,2018-01-13,B,2025-10-02,LB,7.7180013689253935,B_to_LB
350202,2018-01-12,B,2024-12-10,LB,6.910335386721424,B_to_LB
350209,2018-01-12,B,2025-10-15,LB,7.756331279945243,B_to_LB
350210,2018-01-13,B,2025-12-30,LB,7.96167008898015,B_to_LB
350212,2018-01-13,B,2025-10-02,LB,7.7180013689253935,B_to_LB
350216,2018-01-13,B,2025-03-31,LB,7.211498973305955,B_to_LB
350234,2018-01-13,B,2025-09-03,LB,7.638603696098563,B_to_LB
350241,2018-01-13,B,2019-08-08,LB,1.566050650239562,B_to_LB
352959,2018-01-12,B,2026-03-01,LB,8.131416837782341,B_to_LB
352962,2018-01-13,B,2023-11-01,LB,5.798767967145791,B_to_LB
352963,2017-04-20,P,2026-01-12,LB,8.731006160164272,P_to_LB
352964,2018-01-12,B,2025-08-07,LB,7.567419575633128,B_to_LB
352969,2018-01-13,B,2025-06-23,LB,7.441478439425051,B_to_LB
352976,2018-01-13,B,2025-09-02,LB,7.6358658453114305,B_to_LB
363836,2018-01-12,LB,2025-08-06,B,7.564681724845996,LB_to_B
366856,2018-01-13,LB,2026-01-14,B,8.002737850787133,LB_to_B
366861,2018-01-13,LB,2026-01-31,B,8.049281314168377,LB_to_B
366863,2018-01-13,B,2020-05-03,LB,2.302532511978097,B_to_LB
368480,2023-03-01,LB,2025-12-27,B,2.8254620123203287,LB_to_B
370863,2016-05-03,LP,2021-02-14,P,4.785763175906913,LP_to_P
370958,2016-05-23,LP,2022-04-09,P,5.878165639972622,LP_to_P
371016,2016-06-06,LP,2025-08-07,P,9.169062286105408,LP_to_P
371394,2016-09-14,LP,2024-01-26,P,7.364818617385352,LP_to_P
371535,2016-10-12,LP,2023-10-30,P,7.047227926078029,LP_to_P
372315,2016-05-04,P,2025-12-03,LP,9.582477754962355,P_to_LP
372382,2023-09-14,LP,2024-04-05,P,0.5585215605749486,LP_to_P
374153,2015-01-05,LP,2025-10-23,P,10.798083504449007,LP_to_P
375410,2016-07-18,LP,2025-10-03,P,9.210130047912388,LP_to_P
378048,2017-03-02,P,2023-11-14,LP,6.702258726899384,P_to_LP
379844,2019-02-27,P,2025-01-07,LP,5.861738535249829,P_to_LP
384333,2018-10-26,LP,2025-09-16,P,6.891170431211499,LP_to_P
402541,2016-03-28,LB,2026-02-03,B,9.853524982888432,LB_to_B
410345,2022-06-17,LP,2025-03-16,P,2.746064339493498,LP_to_P
410346,2023-04-21,LP,2025-06-09,P,2.135523613963039,LP_to_P
416102,2019-04-05,LB,2026-01-05,B,6.754277891854894,LB_to_B
416105,2017-05-12,LB,2026-01-24,B,8.70362765229295,LB_to_B
423162,2017-01-20,P,2025-05-02,LP,8.279260780287474,P_to_LP
423400,2017-02-09,LP,2025-05-01,P,8.2217659137577,LP_to_P
430844,2017-06-28,VUS,2025-10-28,LP,8.334017796030116,VUS_to_LP
435432,2018-09-04,LB,2019-09-19,B,1.0403832991101984,LB_to_B
435436,2015-10-22,LP,2026-01-26,P,10.264202600958248,LP_to_P
435437,2017-01-11,LP,2024-05-09,VUS,7.323750855578371,LP_to_VUS
435438,2016-04-29,LP,2025-01-22,VUS,8.733744010951403,LP_to_VUS
435439,2015-12-18,LP,2024-04-06,P,8.301163586584531,LP_to_P
435440,2016-07-19,VUS,2023-05-27,B,6.852840520191649,VUS_to_B
436413,2015-11-11,LB,2026-02-02,B,10.22861054072553,LB_to_B
438798,2013-10-28,P,2022-01-27,LP,8.24914442162902,P_to_LP
440013,2019-09-25,LB,2025-12-29,B,6.261464750171116,LB_to_B
445687,2017-08-07,LP,2026-03-10,P,8.588637919233403,LP_to_P
447091,2017-02-10,LB,2026-01-26,B,8.958247775496236,LB_to_B
447095,2023-11-16,LB,2026-01-19,B,2.1765913757700206,LB_to_B
447102,2017-02-10,LB,2026-01-26,B,8.958247775496236,LB_to_B
447519,2017-06-05,LB,2025-01-29,VUS,7.652292950034223,LB_to_VUS
447523,2017-07-06,VUS,2024-12-02,LB,7.408624229979466,VUS_to_LB
448390,2017-05-09,LB,2026-02-02,B,8.736481861738536,LB_to_B
448997,2017-09-18,LP,2025-12-29,P,8.279260780287474,LP_to_P
450988,2021-10-27,P,2024-10-22,LP,2.9869952087611225,P_to_LP
463910,2018-02-06,B,2025-10-23,LB,7.709787816563997,B_to_LB
489303,2016-08-01,LP,2018-01-04,P,1.4264202600958247,LP_to_P
496510,2016-06-14,B,2018-10-16,LB,2.3381245722108144,B_to_LB
499914,2017-02-15,LB,2026-01-22,B,8.933607118412047,LB_to_B
502531,2018-01-30,VUS,2025-01-21,P,6.976043805612594,VUS_to_P
510279,2017-04-04,LB,2025-09-29,B,8.487337440109513,LB_to_B
510585,2020-05-06,LB,2023-12-25,VUS,3.6358658453114305,LB_to_VUS
520675,2017-11-16,P,2024-05-09,LP,6.477754962354552,P_to_LP
520732,2015-07-25,P,2021-08-26,LP,6.0889801505817935,P_to_LP
520895,2024-04-05,LP,2024-07-26,VUS,0.3066392881587953,LP_to_VUS
522468,2017-09-18,VUS,2025-10-03,LP,8.041067761806982,VUS_to_LP
522533,2017-01-31,LP,2025-09-02,P,8.58590006844627,LP_to_P
523794,2018-03-19,LP,2026-01-18,P,7.835728952772074,LP_to_P
524154,2018-05-09,P,2024-04-05,LP,5.908281998631074,P_to_LP
526035,2017-11-28,LP,2020-10-06,P,2.855578370978782,LP_to_P
544809,2018-02-27,LP,2026-02-01,P,7.928815879534565,LP_to_P
545702,2018-06-29,P,2024-03-05,LP,5.683778234086242,P_to_LP
548591,2005-02-01,P,2018-03-05,VUS,13.086926762491444,P_to_VUS
548674,2017-09-08,LP,2025-06-12,P,7.759069130732375,LP_to_P
548680,2017-09-08,LP,2024-03-23,VUS,6.537987679671458,LP_to_VUS
549555,2017-05-19,VUS,2024-09-26,LP,7.356605065023956,VUS_to_LP
550334,2017-01-11,VUS,2026-01-26,LB,9.040383299110198,VUS_to_LB
550453,2017-01-19,VUS,2023-10-27,P,6.767967145790554,VUS_to_P
550885,2017-02-27,LP,2024-02-20,P,6.978781656399726,LP_to_P
551151,2017-03-17,VUS,2023-10-27,LP,6.611909650924025,VUS_to_LP
551678,2017-05-03,VUS,2024-05-29,LP,7.0718685831622174,VUS_to_LP
552954,2017-07-31,VUS,2023-10-27,LP,6.239561943874059,VUS_to_LP
552979,2017-07-24,P,2024-12-02,LP,7.359342915811088,P_to_LP
553340,2017-08-16,VUS,2023-10-27,LP,6.195756331279945,VUS_to_LP
554025,2017-09-22,LP,2021-07-22,P,3.8302532511978096,LP_to_P
554314,2017-10-16,LP,2023-10-27,P,6.028747433264887,LP_to_P
554499,2017-10-24,LP,2025-12-30,P,8.183436002737851,LP_to_P
554501,2017-10-24,LP,2025-10-08,P,7.956194387405886,LP_to_P
554893,2017-11-08,VUS,2023-10-27,LP,5.965776865160849,VUS_to_LP
555327,2008-10-15,P,2024-06-18,LP,15.67419575633128,P_to_LP
555895,2018-01-08,VUS,2023-10-27,LP,5.798767967145791,VUS_to_LP
556110,2018-01-12,VUS,2023-10-27,LP,5.7878165639972625,VUS_to_LP
556221,2018-01-18,LP,2024-02-17,P,6.080766598220397,LP_to_P
556493,2018-02-02,VUS,2023-02-10,LP,5.021218343600274,VUS_to_LP
557220,2018-03-19,VUS,2024-04-05,LP,6.047912388774812,VUS_to_LP
557542,2018-03-30,VUS,2023-03-04,LP,4.9281314168377826,VUS_to_LP
562304,2018-09-16,LP,2025-10-03,P,7.047227926078029,LP_to_P
562305,2018-09-16,LP,2023-08-16,VUS,4.914442162902122,LP_to_VUS
562363,2018-09-16,LP,2026-04-23,VUS,7.600273785078714,LP_to_VUS
578751,2017-10-29,LP,2025-10-03,P,7.928815879534565,LP_to_P
586010,2017-12-30,B,2024-07-27,LB,6.573579739904175,B_to_LB
586013,2018-03-02,B,2023-06-01,LB,5.248459958932238,B_to_LB
586018,2018-05-03,B,2018-09-04,LB,0.3394934976043806,B_to_LB
586600,2020-07-10,LP,2025-04-09,P,4.747433264887063,LP_to_P
587398,2018-08-01,P,2024-04-06,LP,5.68104038329911,P_to_LP
588729,2017-01-27,LB,2026-01-09,B,8.950034223134839,LB_to_B
588931,2023-12-16,LB,2025-02-25,B,1.1964407939767283,LB_to_B
591424,2018-09-16,VUS,2024-05-06,P,5.637234770704997,VUS_to_P
591504,2018-09-16,VUS,2023-10-27,LP,5.111567419575633,VUS_to_LP
591707,2018-09-16,VUS,2022-06-09,LP,3.728952772073922,VUS_to_LP
591832,2018-09-16,VUS,2023-10-27,LP,5.111567419575633,VUS_to_LP
593936,2017-08-31,LP,2025-06-13,P,7.783709787816564,LP_to_P
599224,2019-02-19,P,2023-01-25,LP,3.9315537303216974,P_to_LP
618372,2020-04-03,LP,2024-11-24,P,4.643394934976044,LP_to_P
